#S 1
#D #D Sat Nov 2 15:16:44 2024
#U blowerT 25.0
#V signal fl
#V reference tr
#V E0 24353.395981617243
#V refE0 24350.0
#V blowerT 25.0
#V J0 165717437747.07693
#L E               x
   2.494500e+04    +5.469850e-03
   2.494600e+04    +4.451506e-03
   2.494708e+04    +7.518790e-03
   2.494812e+04    -5.649911e-03
   2.494903e+04    -1.136916e-03
   2.495009e+04    +6.613815e-04
   2.495111e+04    -1.848901e-03
   2.495216e+04    -1.957914e-03
   2.495315e+04    +4.557358e-03
   2.495424e+04    +1.737762e-03
   2.495518e+04    +3.727898e-03
   2.495615e+04    +2.235375e-03
   2.495719e+04    -5.294161e-03
   2.495825e+04    -1.638320e-03
   2.495932e+04    +6.472077e-03
   2.496025e+04    -2.126112e-04
   2.496131e+04    +1.465416e-03
   2.496236e+04    +5.482239e-04
   2.496331e+04    -3.435326e-03
   2.496444e+04    +6.772333e-04
   2.496542e+04    -3.083250e-03
   2.496646e+04    +2.722064e-03
   2.496746e+04    +1.636229e-03
   2.496854e+04    -1.334071e-03
   2.496947e+04    +4.398706e-03
   2.497053e+04    +1.577928e-03
   2.497159e+04    +1.264481e-03
   2.497261e+04    +5.134604e-04
   2.497365e+04    +5.159433e-04
   2.497465e+04    +7.125628e-04
   2.497570e+04    -4.605038e-03
   2.497663e+04    +8.819018e-04
   2.497772e+04    +7.251203e-04
   2.497875e+04    +2.493676e-03
   2.497975e+04    -1.671466e-03
   2.498073e+04    -1.152246e-04
   2.498177e+04    -2.606603e-04
   2.498279e+04    -2.354024e-03
   2.498384e+04    +7.312723e-03
   2.498480e+04    +1.041269e-02
   2.498586e+04    -6.902818e-03
   2.498687e+04    +4.347222e-03
   2.498789e+04    -1.879967e-03
   2.498879e+04    -5.769932e-04
   2.498990e+04    -3.512679e-03
   2.499097e+04    -1.516960e-03
   2.499189e+04    -5.898493e-03
   2.499291e+04    -4.792258e-03
   2.499392e+04    -2.374459e-03
   2.499496e+04    +4.778581e-03
   2.499597e+04    -7.119443e-03
   2.499702e+04    -1.844608e-03
   2.499797e+04    -1.444027e-03
   2.499901e+04    -2.653085e-03
   2.500006e+04    +2.400411e-03
   2.500112e+04    -2.378533e-03
   2.500209e+04    +5.367678e-03
   2.500304e+04    +4.647152e-04
   2.500412e+04    -1.079500e-03
   2.500516e+04    +1.294520e-03
   2.500617e+04    +9.256434e-04
   2.500720e+04    +3.050253e-04
   2.500812e+04    +1.232741e-03
   2.500922e+04    +3.856157e-04
   2.501022e+04    +7.473915e-03
   2.501125e+04    +2.982271e-03
   2.501223e+04    +1.623717e-03
   2.501323e+04    +7.644408e-04
   2.501423e+04    +1.799949e-03
   2.501531e+04    +4.125840e-03
   2.501625e+04    +1.452159e-03
   2.501729e+04    +1.286519e-03
   2.501828e+04    +4.053134e-03
   2.501925e+04    +4.545308e-03
   2.502030e+04    -2.046441e-03
   2.502139e+04    -5.681264e-03
   2.502238e+04    +1.184085e-03
   2.502333e+04    +4.651292e-03
   2.502439e+04    -1.187239e-03
   2.502535e+04    -2.485118e-03
   2.502637e+04    +6.375208e-03
   2.502738e+04    +1.178987e-03
   2.502838e+04    +1.294387e-03
   2.502945e+04    -4.305379e-03
   2.503042e+04    -9.625825e-04
   2.503142e+04    -1.744539e-03
   2.503254e+04    -1.014252e-03
   2.503350e+04    +5.088818e-03
   2.503450e+04    +4.894609e-03
   2.503554e+04    -2.227474e-04
   2.503654e+04    +1.165098e-03
   2.503761e+04    -4.629604e-03
   2.503859e+04    +1.062884e-03
   2.503965e+04    +2.402114e-03
   2.504062e+04    -2.366731e-03
   2.504165e+04    +2.202217e-03
   2.504268e+04    -5.374981e-03
   2.504364e+04    -3.177108e-03
   2.504467e+04    -2.513571e-04
   2.504568e+04    -9.771209e-04
   2.504672e+04    +6.590225e-03
   2.504778e+04    -1.217315e-03
   2.504878e+04    +5.985599e-03
   2.504977e+04    +1.659378e-03
   2.505073e+04    -2.860744e-03
   2.505174e+04    +8.032497e-04
   2.505281e+04    +2.325032e-03
   2.505379e+04    -2.034721e-03
   2.505484e+04    +7.698418e-03
   2.505577e+04    -3.271188e-03
   2.505685e+04    +2.404594e-03
   2.505791e+04    +5.273503e-03
   2.505892e+04    +4.594319e-04
   2.505998e+04    -1.175142e-03
   2.506100e+04    -3.290609e-03
   2.506204e+04    -9.894349e-05
   2.506306e+04    +1.344167e-03
   2.506412e+04    -1.259520e-03
   2.506508e+04    +3.225622e-03
   2.506608e+04    +2.107026e-03
   2.506716e+04    +1.059198e-03
   2.506816e+04    -3.626423e-04
   2.506920e+04    +4.408870e-03
   2.507024e+04    +3.588496e-03
   2.507129e+04    -6.936519e-03
   2.507230e+04    -9.791155e-04
   2.507335e+04    -4.750805e-03
   2.507436e+04    -1.179798e-03
   2.507545e+04    +8.461241e-03
   2.507644e+04    +1.177715e-03
   2.507745e+04    +1.230020e-03
   2.507848e+04    +3.764852e-03
   2.507952e+04    -7.850407e-04
   2.508053e+04    +5.189040e-03
   2.508157e+04    -1.640279e-03
   2.508257e+04    +1.651367e-03
   2.508363e+04    +7.295292e-03
   2.508465e+04    +1.340910e-03
   2.508568e+04    -2.014143e-04
   2.508664e+04    +2.402287e-04
   2.508768e+04    -2.727473e-03
   2.508871e+04    +3.071504e-03
   2.508972e+04    +6.687306e-04
   2.509073e+04    +3.088090e-04
   2.509176e+04    +1.348994e-04
   2.509282e+04    +4.762630e-03
   2.509382e+04    +2.610886e-03
   2.509485e+04    +4.724741e-03
   2.509590e+04    +1.062311e-02
   2.509685e+04    +6.548583e-03
   2.509793e+04    +1.265322e-04
   2.509903e+04    +2.973312e-03
   2.510001e+04    +4.334731e-03
   2.510106e+04    -1.829463e-04
   2.510205e+04    +7.449685e-03
   2.510310e+04    +2.670060e-03
   2.510417e+04    +6.552427e-03
   2.510512e+04    +5.440225e-04
   2.510625e+04    +4.725283e-03
   2.510722e+04    +2.611527e-03
   2.510823e+04    +7.177312e-03
   2.510927e+04    -1.986767e-03
   2.511032e+04    +5.953451e-03
   2.511137e+04    +9.391587e-03
   2.511236e+04    +3.476570e-03
   2.511342e+04    +2.034832e-03
   2.511443e+04    +7.084720e-03
   2.511544e+04    +2.926617e-03
   2.511652e+04    +1.083778e-03
   2.511752e+04    +2.195649e-03
   2.511853e+04    +1.053188e-02
   2.511964e+04    +3.138960e-03
   2.512060e+04    -1.895745e-03
   2.512167e+04    +4.433907e-03
   2.512272e+04    +4.119596e-03
   2.512377e+04    +4.485244e-03
   2.512478e+04    +6.110608e-03
   2.512579e+04    +8.962132e-03
   2.512682e+04    +2.156467e-03
   2.512788e+04    -1.019267e-03
   2.512888e+04    +3.693099e-03
   2.512985e+04    -1.980385e-03
   2.513085e+04    -7.477941e-03
   2.513190e+04    +1.277987e-03
   2.513294e+04    +1.121266e-02
   2.513396e+04    +4.633915e-03
   2.513499e+04    +4.328776e-03
   2.513608e+04    +1.392576e-03
   2.513708e+04    +4.915468e-03
   2.513807e+04    +3.626845e-03
   2.513908e+04    +7.390877e-03
   2.514011e+04    +5.690542e-03
   2.514115e+04    +8.309672e-03
   2.514218e+04    +4.872736e-03
   2.514320e+04    +7.101784e-03
   2.514423e+04    +1.046812e-02
   2.514530e+04    +5.883825e-03
   2.514637e+04    +2.673165e-03
   2.514744e+04    +5.795497e-03
   2.514842e+04    -3.879976e-03
   2.514952e+04    +1.376633e-03
   2.515055e+04    -3.940819e-03
   2.515156e+04    +1.400238e-03
   2.515264e+04    +4.357395e-03
   2.515362e+04    +2.934647e-03
   2.515471e+04    +1.534404e-04
   2.515575e+04    +5.982584e-04
   2.515676e+04    +7.308686e-03
   2.515782e+04    +6.490626e-03
   2.515885e+04    +1.267819e-04
   2.515989e+04    +2.246164e-03
   2.516092e+04    +9.038543e-04
   2.516197e+04    -6.181790e-04
   2.516302e+04    +2.588259e-03
   2.516407e+04    +5.278736e-03
   2.516514e+04    +6.472929e-04
   2.516607e+04    +3.687379e-03
   2.516714e+04    -2.134021e-04
   2.516823e+04    -4.243816e-03
   2.516918e+04    +7.738358e-04
   2.517025e+04    +8.129545e-04
   2.517137e+04    +3.949156e-03
   2.517235e+04    +4.555429e-03
   2.517338e+04    +3.019032e-03
   2.517443e+04    -1.100364e-03
   2.517549e+04    -2.642723e-03
   2.517656e+04    -7.428805e-04
   2.517757e+04    -5.465777e-03
   2.517858e+04    -2.849501e-03
   2.517967e+04    +2.207771e-03
   2.518072e+04    -4.368883e-04
   2.518173e+04    +6.293522e-03
   2.518282e+04    +4.999135e-03
   2.518385e+04    +1.232556e-03
   2.518486e+04    -4.090523e-03
   2.518598e+04    +4.226786e-03
   2.518688e+04    +8.836466e-04
   2.518798e+04    +4.600881e-03
   2.518896e+04    +5.732188e-03
   2.519001e+04    +4.076944e-03
   2.519106e+04    +2.316174e-04
   2.519211e+04    +1.417057e-03
   2.519314e+04    +3.386372e-03
   2.519410e+04    -3.602177e-03
   2.519518e+04    +7.129710e-03
   2.519621e+04    +4.134449e-03
   2.519727e+04    +2.085050e-03
   2.519829e+04    +1.155943e-03
   2.519932e+04    -1.828030e-03
   2.520041e+04    +1.609610e-04
   2.520145e+04    -5.306812e-04
   2.520240e+04    +3.999108e-03
   2.520339e+04    -2.257724e-03
   2.520452e+04    +5.628946e-03
   2.520548e+04    +4.839138e-03
   2.520660e+04    +4.941826e-03
   2.520758e+04    +1.680661e-03
   2.520862e+04    +6.829766e-06
   2.520971e+04    +4.938895e-03
   2.521073e+04    -1.977372e-03
   2.521178e+04    -3.619061e-03
   2.521288e+04    +3.973988e-04
   2.521390e+04    -1.215076e-03
   2.521493e+04    +4.226865e-03
   2.521600e+04    +3.357527e-03
   2.521703e+04    +2.438044e-03
   2.521804e+04    +3.568197e-03
   2.521914e+04    +3.100871e-03
   2.522016e+04    +6.162457e-03
   2.522124e+04    +3.442833e-03
   2.522227e+04    +2.519877e-03
   2.522326e+04    -3.341667e-03
   2.522430e+04    +4.349825e-03
   2.522535e+04    +2.502906e-03
   2.522647e+04    +2.202622e-03
   2.522744e+04    +3.397478e-03
   2.522843e+04    -1.032262e-03
   2.522948e+04    +3.193829e-03
   2.523057e+04    -6.666897e-03
   2.523158e+04    +5.276626e-03
   2.523262e+04    +6.190927e-03
   2.523364e+04    +3.665325e-03
   2.523469e+04    +3.107861e-03
   2.523568e+04    +4.553297e-03
   2.523676e+04    +4.563482e-03
   2.523767e+04    -3.070144e-04
   2.523876e+04    +7.472066e-03
   2.523977e+04    +3.813025e-03
   2.524082e+04    -5.882503e-04
   2.524186e+04    -4.944437e-06
   2.524291e+04    +3.147683e-03
   2.524394e+04    +7.810547e-03
   2.524498e+04    +4.506081e-03
   2.524603e+04    +1.871738e-03
   2.524713e+04    -8.440291e-04
   2.524815e+04    +1.816923e-03
   2.524921e+04    +4.451509e-03
   2.525017e+04    +5.301711e-03
   2.525122e+04    +6.652919e-03
   2.525228e+04    +4.020711e-03
   2.525334e+04    +3.398031e-03
   2.525444e+04    -8.152822e-04
   2.525549e+04    +4.894541e-03
   2.525656e+04    -3.030473e-03
   2.525750e+04    +2.122128e-03
   2.525853e+04    +4.674136e-03
   2.525956e+04    -9.641181e-04
   2.526055e+04    -1.314035e-03
   2.526163e+04    +6.469970e-03
   2.526260e+04    +1.554865e-03
   2.526365e+04    +3.252653e-03
   2.526466e+04    +8.469997e-03
   2.526566e+04    -4.143926e-03
   2.526676e+04    +3.749875e-03
   2.526777e+04    -2.119537e-03
   2.526878e+04    -2.126050e-03
   2.526980e+04    +5.156135e-03
   2.527083e+04    +5.222243e-04
   2.527185e+04    +4.304397e-03
   2.527281e+04    -7.697659e-06
   2.527392e+04    -1.421808e-03
   2.527491e+04    -8.766835e-04
   2.527589e+04    +6.449301e-04
   2.527697e+04    +1.424563e-03
   2.527797e+04    +1.623032e-03
   2.527895e+04    -1.100844e-03
   2.528002e+04    +2.432654e-03
   2.528096e+04    +5.485094e-03
   2.528200e+04    -5.557729e-04
   2.528301e+04    -4.764549e-03
   2.528405e+04    +2.765344e-03
   2.528508e+04    +9.067931e-04
   2.528606e+04    +4.086452e-03
   2.528704e+04    +8.447042e-04
   2.528811e+04    -1.703673e-03
   2.528919e+04    +1.514615e-03
   2.529023e+04    +1.895901e-03
   2.529127e+04    +2.344600e-03
   2.529226e+04    +1.126412e-03
   2.529338e+04    +3.037604e-03
   2.529439e+04    +8.012645e-03
   2.529537e+04    +1.247191e-03
   2.529640e+04    -1.260027e-04
   2.529739e+04    -3.308218e-03
   2.529842e+04    -4.141636e-04
   2.529949e+04    +5.668214e-04
   2.530046e+04    +5.420483e-03
   2.530153e+04    -2.760900e-04
   2.530258e+04    +5.665297e-03
   2.530354e+04    +1.851616e-03
   2.530459e+04    -2.423481e-04
   2.530565e+04    -2.839735e-03
   2.530659e+04    -3.098988e-03
   2.530762e+04    +3.393074e-03
   2.530861e+04    -5.158116e-04
   2.530961e+04    -2.634503e-03
   2.531063e+04    -3.936308e-04
   2.531161e+04    +1.325506e-03
   2.531261e+04    +6.177820e-04
   2.531368e+04    +1.356895e-03
   2.531459e+04    -3.845276e-03
   2.531568e+04    -2.720420e-03
   2.531659e+04    -1.430786e-03
   2.531770e+04    -4.324545e-03
   2.531867e+04    +4.746998e-04
   2.531969e+04    +2.861242e-03
   2.532066e+04    +5.935739e-04
   2.532174e+04    -3.586989e-04
   2.532274e+04    +8.645634e-03
   2.532373e+04    -3.374967e-03
   2.532486e+04    -1.599035e-03
   2.532589e+04    -4.627329e-03
   2.532692e+04    +1.568239e-03
   2.532792e+04    +3.130528e-03
   2.532897e+04    -1.151429e-03
   2.532995e+04    -2.786561e-03
   2.533093e+04    +2.206728e-03
   2.533199e+04    -1.191831e-03
   2.533302e+04    +1.308047e-03
   2.533401e+04    -6.325689e-03
   2.533507e+04    -5.329906e-04
   2.533602e+04    -9.390025e-03
   2.533708e+04    +4.370308e-03
   2.533811e+04    +1.926832e-03
   2.533910e+04    -1.831595e-03
   2.534016e+04    +2.843963e-04
   2.534121e+04    +1.454319e-03
   2.534213e+04    +2.224122e-03
   2.534319e+04    +4.132086e-04
   2.534417e+04    -4.362065e-04
   2.534523e+04    +4.014883e-03
   2.534623e+04    +1.399359e-03
   2.534725e+04    +3.595052e-03
   2.534828e+04    +9.450780e-03
   2.534930e+04    -3.158486e-03
   2.535028e+04    +3.318140e-03
   2.535131e+04    -8.254286e-03
   2.535224e+04    +4.519862e-03
   2.535333e+04    -1.078053e-03
   2.535429e+04    -3.103709e-03
   2.535536e+04    +6.904599e-03
   2.535636e+04    +1.330118e-03
   2.535737e+04    +8.328301e-03
   2.535841e+04    -2.417797e-03
   2.535950e+04    -3.933941e-04
   2.536050e+04    +5.125503e-03
   2.536158e+04    -2.870639e-03
   2.536256e+04    +3.665290e-03
   2.536365e+04    -2.731365e-03
   2.536466e+04    -1.888040e-03
   2.536575e+04    +1.594268e-03
   2.536672e+04    -3.660634e-04
   2.536773e+04    +2.601208e-03
   2.536882e+04    -2.078126e-03
   2.536986e+04    -1.587795e-03
   2.537086e+04    -4.781825e-05
   2.537195e+04    +3.237427e-04
   2.537297e+04    -1.113234e-03
   2.537398e+04    +1.519611e-03
   2.537505e+04    +4.524917e-03
   2.537607e+04    -5.973503e-03
   2.537715e+04    +1.324362e-03
   2.537818e+04    -5.122707e-03
   2.537911e+04    -9.051171e-03
   2.538020e+04    +9.868668e-04
   2.538128e+04    +6.116701e-04
   2.538227e+04    -5.289264e-03
   2.538328e+04    +2.007103e-03
   2.538435e+04    +1.862780e-03
   2.538535e+04    +4.529286e-03
   2.538641e+04    -5.497405e-03
   2.538749e+04    -1.800081e-03
   2.538851e+04    -5.536425e-04
   2.538954e+04    -1.064845e-02
   2.539058e+04    -1.457689e-03
   2.539164e+04    +9.633689e-04
   2.539267e+04    +1.709062e-03
   2.539369e+04    +2.956147e-03
   2.539478e+04    -8.694085e-04
   2.539586e+04    -2.474130e-03
   2.539691e+04    +5.898009e-03
   2.539790e+04    -3.808087e-03
   2.539899e+04    -4.022769e-03
   2.539997e+04    -4.107726e-03
   2.540102e+04    +6.584975e-04
   2.540203e+04    -1.499861e-03
   2.540310e+04    -2.154940e-04
   2.540415e+04    -3.297521e-03
   2.540519e+04    +1.964275e-04
   2.540626e+04    -2.810936e-03
   2.540728e+04    -3.799852e-03
   2.540834e+04    -6.627862e-03
   2.540940e+04    +2.536805e-04
   2.541037e+04    -6.748522e-03
   2.541144e+04    -8.096017e-03
   2.541245e+04    -4.324177e-03
   2.541352e+04    -2.006590e-03
   2.541460e+04    +5.966476e-04
   2.541561e+04    -4.136021e-03
   2.541667e+04    -1.763323e-03
   2.541770e+04    +1.384028e-03
   2.541872e+04    -9.668964e-03
   2.541979e+04    -5.337692e-04
   2.542085e+04    -9.781590e-03
   2.542191e+04    -4.019547e-03
   2.542294e+04    -6.701482e-03
   2.542397e+04    -6.762497e-03
   2.542505e+04    -7.221779e-03
   2.542609e+04    +4.352950e-03
   2.542709e+04    -3.013966e-03
   2.542815e+04    -2.916402e-03
   2.542923e+04    -3.950862e-03
   2.543033e+04    -4.052878e-03
   2.543131e+04    -1.312923e-02
   2.543241e+04    -1.685181e-03
   2.543349e+04    -2.646763e-03
   2.543452e+04    -4.522607e-03
   2.543569e+04    -1.290965e-02
   2.543669e+04    -6.312921e-03
   2.543770e+04    -4.760717e-03
   2.543879e+04    -3.741113e-03
   2.543984e+04    -5.696248e-03
   2.544088e+04    -3.648447e-03
   2.544197e+04    -4.201377e-03
   2.544300e+04    -3.463589e-03
   2.544412e+04    -5.319110e-03
