#S 1
#D #D Sat Nov 2 15:22:34 2024
#U blowerT 25.0
#V signal fl
#V reference tr
#V E0 24353.638609741232
#V refE0 24350.0
#V blowerT 25.0
#V J0 165607055505.1904
#L E               x
   2.494498e+04    -2.905279e-03
   2.494597e+04    +1.701833e-03
   2.494704e+04    +1.960446e-03
   2.494809e+04    -2.378113e-03
   2.494911e+04    +1.077858e-03
   2.495010e+04    -5.415535e-04
   2.495111e+04    -3.425248e-04
   2.495213e+04    +3.221094e-03
   2.495309e+04    -3.079346e-03
   2.495415e+04    -1.150416e-03
   2.495514e+04    +4.230638e-04
   2.495611e+04    -1.392535e-03
   2.495715e+04    +2.461894e-04
   2.495821e+04    -1.872835e-03
   2.495919e+04    +1.301813e-04
   2.496021e+04    +5.091593e-03
   2.496126e+04    +1.985400e-03
   2.496227e+04    +3.178885e-03
   2.496336e+04    +2.308011e-03
   2.496436e+04    +1.820098e-03
   2.496537e+04    -3.873812e-03
   2.496637e+04    -1.612485e-04
   2.496745e+04    -2.470675e-03
   2.496852e+04    +5.166764e-03
   2.496950e+04    -2.368540e-03
   2.497054e+04    -5.267704e-03
   2.497156e+04    -6.982576e-03
   2.497261e+04    -9.910481e-04
   2.497362e+04    +5.929378e-04
   2.497463e+04    -2.374452e-03
   2.497564e+04    +1.027016e-02
   2.497661e+04    +5.442783e-04
   2.497770e+04    +7.639232e-03
   2.497872e+04    -6.337164e-03
   2.497970e+04    +1.146455e-03
   2.498076e+04    +2.638646e-03
   2.498174e+04    -3.037989e-03
   2.498276e+04    -3.937218e-03
   2.498374e+04    +9.993303e-04
   2.498475e+04    +1.569954e-03
   2.498585e+04    +4.410720e-03
   2.498681e+04    -1.868602e-03
   2.498781e+04    -1.819123e-03
   2.498884e+04    +3.416475e-03
   2.498989e+04    +2.613238e-05
   2.499089e+04    -2.707128e-03
   2.499192e+04    +4.269993e-03
   2.499292e+04    -2.001870e-03
   2.499391e+04    -6.433775e-04
   2.499488e+04    +4.660778e-03
   2.499594e+04    -5.484960e-03
   2.499698e+04    -2.669932e-03
   2.499800e+04    -3.681710e-03
   2.499903e+04    -2.158527e-03
   2.500005e+04    +2.553307e-06
   2.500102e+04    +3.750738e-03
   2.500196e+04    +6.556749e-03
   2.500306e+04    +1.406346e-03
   2.500406e+04    +8.357501e-05
   2.500507e+04    +2.552446e-03
   2.500611e+04    +7.613971e-04
   2.500705e+04    +6.122777e-03
   2.500819e+04    -1.152462e-03
   2.500923e+04    -2.519086e-05
   2.501019e+04    -1.218339e-03
   2.501117e+04    +1.280860e-03
   2.501223e+04    +3.142826e-03
   2.501321e+04    -2.972168e-03
   2.501420e+04    +1.789640e-03
   2.501523e+04    +2.997207e-03
   2.501623e+04    +4.418611e-05
   2.501726e+04    -7.190925e-04
   2.501824e+04    -9.137090e-04
   2.501926e+04    -1.619533e-03
   2.502028e+04    +5.153917e-03
   2.502128e+04    +1.143740e-03
   2.502232e+04    -1.754217e-03
   2.502331e+04    +5.493082e-03
   2.502424e+04    -2.135743e-03
   2.502531e+04    +1.483443e-03
   2.502633e+04    +1.175132e-03
   2.502739e+04    -3.154026e-03
   2.502839e+04    +8.922698e-04
   2.502936e+04    +1.976821e-03
   2.503038e+04    +5.410725e-04
   2.503138e+04    +3.361835e-03
   2.503239e+04    +3.232120e-03
   2.503348e+04    +2.058384e-03
   2.503445e+04    -7.027363e-04
   2.503551e+04    +2.601195e-03
   2.503649e+04    +4.390466e-03
   2.503755e+04    +1.394363e-03
   2.503863e+04    -3.180360e-03
   2.503959e+04    +2.371871e-03
   2.504063e+04    +2.072189e-03
   2.504162e+04    -4.520194e-03
   2.504260e+04    +3.903817e-03
   2.504362e+04    -1.973314e-03
   2.504466e+04    +1.823377e-03
   2.504570e+04    -4.282663e-03
   2.504671e+04    +3.850790e-03
   2.504767e+04    -3.377130e-03
   2.504868e+04    +2.464143e-04
   2.504974e+04    +6.116313e-03
   2.505076e+04    -1.740905e-04
   2.505171e+04    +2.788814e-04
   2.505276e+04    +6.566491e-04
   2.505379e+04    -2.304057e-03
   2.505483e+04    +2.673478e-05
   2.505581e+04    +2.612592e-03
   2.505691e+04    -1.906560e-03
   2.505793e+04    +5.223498e-03
   2.505891e+04    -1.448941e-03
   2.505997e+04    +2.179871e-03
   2.506098e+04    +8.672185e-03
   2.506202e+04    +6.336977e-05
   2.506305e+04    +4.012666e-03
   2.506418e+04    +1.338033e-03
   2.506508e+04    +4.502937e-03
   2.506614e+04    +1.137820e-03
   2.506716e+04    -3.828158e-03
   2.506819e+04    -1.992405e-03
   2.506917e+04    -2.830322e-03
   2.507023e+04    -8.753314e-03
   2.507123e+04    -4.671899e-04
   2.507232e+04    -6.630434e-04
   2.507325e+04    +4.238977e-03
   2.507434e+04    -4.257596e-04
   2.507537e+04    +1.231865e-03
   2.507644e+04    -3.072646e-04
   2.507740e+04    +5.979153e-04
   2.507846e+04    +3.365545e-03
   2.507946e+04    +3.384980e-03
   2.508053e+04    -1.050687e-03
   2.508153e+04    +7.633036e-03
   2.508255e+04    -3.063315e-03
   2.508357e+04    -1.911648e-03
   2.508457e+04    -6.481194e-03
   2.508559e+04    +1.018852e-03
   2.508667e+04    -6.726606e-05
   2.508773e+04    +3.156457e-03
   2.508871e+04    +6.820465e-03
   2.508971e+04    +4.147452e-03
   2.509081e+04    +9.290180e-05
   2.509178e+04    +4.476520e-03
   2.509280e+04    +6.506741e-03
   2.509379e+04    +5.875186e-03
   2.509483e+04    +2.692532e-03
   2.509588e+04    +1.779444e-03
   2.509683e+04    +5.342258e-03
   2.509793e+04    +6.942378e-03
   2.509900e+04    -5.959631e-05
   2.510001e+04    +6.274587e-04
   2.510102e+04    +4.709169e-03
   2.510206e+04    +6.349842e-03
   2.510303e+04    +3.872876e-03
   2.510414e+04    +8.723340e-03
   2.510510e+04    +8.415813e-04
   2.510611e+04    +1.825094e-03
   2.510719e+04    +4.693749e-03
   2.510829e+04    +4.508237e-03
   2.510929e+04    +6.929113e-03
   2.511032e+04    +5.204938e-03
   2.511136e+04    +5.277348e-03
   2.511236e+04    -5.288246e-04
   2.511343e+04    +5.111548e-03
   2.511442e+04    -6.902395e-04
   2.511551e+04    +3.958767e-03
   2.511646e+04    +1.014800e-03
   2.511750e+04    +5.229657e-03
   2.511858e+04    +3.198217e-03
   2.511962e+04    +5.144718e-03
   2.512057e+04    +6.442698e-04
   2.512165e+04    +2.422563e-03
   2.512270e+04    +4.371113e-03
   2.512373e+04    +1.212742e-03
   2.512470e+04    +3.843361e-03
   2.512581e+04    +1.694959e-03
   2.512681e+04    +5.796536e-03
   2.512779e+04    +3.586442e-04
   2.512884e+04    +5.487436e-03
   2.512982e+04    +7.579627e-03
   2.513088e+04    +4.551249e-03
   2.513185e+04    +1.122180e-02
   2.513286e+04    +2.622563e-03
   2.513391e+04    +2.172615e-03
   2.513493e+04    +4.332911e-03
   2.513595e+04    +4.511431e-03
   2.513698e+04    -1.774716e-04
   2.513805e+04    -1.454776e-03
   2.513906e+04    +4.694119e-03
   2.514008e+04    +4.429062e-03
   2.514114e+04    -5.381514e-04
   2.514216e+04    +6.918925e-03
   2.514318e+04    +3.946719e-03
   2.514421e+04    -1.722415e-04
   2.514531e+04    -1.781191e-04
   2.514639e+04    +2.343117e-03
   2.514741e+04    -1.472037e-03
   2.514845e+04    +2.979225e-03
   2.514950e+04    +8.089945e-04
   2.515053e+04    -9.385418e-04
   2.515159e+04    +1.802353e-03
   2.515263e+04    +7.691094e-04
   2.515371e+04    +6.357216e-03
   2.515468e+04    +5.821168e-04
   2.515570e+04    -1.303960e-03
   2.515675e+04    -3.010414e-04
   2.515782e+04    -9.777388e-04
   2.515885e+04    +2.136428e-03
   2.515990e+04    +2.154864e-03
   2.516087e+04    +1.119657e-03
   2.516198e+04    -5.258172e-04
   2.516302e+04    +1.520726e-03
   2.516403e+04    -4.065074e-03
   2.516505e+04    -5.077071e-03
   2.516604e+04    -6.059603e-04
   2.516710e+04    -2.169968e-03
   2.516808e+04    +9.354979e-03
   2.516926e+04    +1.409051e-03
   2.517029e+04    -5.756602e-04
   2.517129e+04    -1.268572e-03
   2.517235e+04    +3.050213e-03
   2.517343e+04    +2.380852e-03
   2.517445e+04    +7.242527e-03
   2.517547e+04    -1.066040e-03
   2.517650e+04    +1.435510e-05
   2.517754e+04    -8.003998e-03
   2.517858e+04    +3.534318e-03
   2.517963e+04    +5.241111e-03
   2.518066e+04    +2.728170e-04
   2.518172e+04    +3.285220e-03
   2.518274e+04    +5.268262e-03
   2.518385e+04    +3.889066e-03
   2.518490e+04    +4.977136e-03
   2.518588e+04    -5.808898e-04
   2.518689e+04    +3.324527e-03
   2.518793e+04    +5.017452e-03
   2.518899e+04    +5.305997e-04
   2.518999e+04    -3.534258e-03
   2.519105e+04    +2.179501e-03
   2.519206e+04    +5.987472e-03
   2.519309e+04    +1.765905e-03
   2.519417e+04    +5.238452e-03
   2.519513e+04    +4.242835e-03
   2.519617e+04    +1.721014e-04
   2.519720e+04    +2.866400e-03
   2.519830e+04    -5.230501e-03
   2.519931e+04    -4.408482e-03
   2.520041e+04    +5.469761e-03
   2.520143e+04    +3.336077e-03
   2.520242e+04    +3.461859e-03
   2.520341e+04    +1.824032e-03
   2.520444e+04    +4.456866e-03
   2.520555e+04    +2.149441e-03
   2.520658e+04    -2.822266e-03
   2.520761e+04    -2.424144e-03
   2.520868e+04    +3.388707e-03
   2.520968e+04    -6.088479e-03
   2.521069e+04    -1.276662e-03
   2.521183e+04    +6.577885e-03
   2.521282e+04    +3.413801e-03
   2.521390e+04    +6.081697e-03
   2.521495e+04    +3.607303e-03
   2.521592e+04    +1.476412e-03
   2.521699e+04    +3.224118e-03
   2.521813e+04    +2.037114e-03
   2.521911e+04    -2.150883e-04
   2.522016e+04    +6.432347e-03
   2.522116e+04    +5.431401e-03
   2.522225e+04    +3.855347e-03
   2.522328e+04    +8.044882e-03
   2.522434e+04    +3.253127e-03
   2.522534e+04    +1.142847e-02
   2.522633e+04    +4.169893e-03
   2.522748e+04    +2.094297e-03
   2.522843e+04    +3.929660e-03
   2.522947e+04    +5.548195e-03
   2.523055e+04    +5.457281e-03
   2.523156e+04    -5.239472e-04
   2.523257e+04    +1.376144e-03
   2.523354e+04    +9.415139e-03
   2.523469e+04    +3.113589e-03
   2.523565e+04    +1.966652e-03
   2.523673e+04    +1.569391e-03
   2.523774e+04    +5.862250e-03
   2.523874e+04    +8.047626e-04
   2.523984e+04    +1.040192e-02
   2.524082e+04    +6.821010e-03
   2.524187e+04    +4.501947e-03
   2.524290e+04    +3.893222e-03
   2.524392e+04    +3.056838e-03
   2.524500e+04    +2.781707e-03
   2.524596e+04    -3.569690e-03
   2.524705e+04    +6.568162e-04
   2.524812e+04    +6.332258e-03
   2.524916e+04    +7.583674e-03
   2.525019e+04    +9.397351e-03
   2.525124e+04    +5.769114e-03
   2.525233e+04    +1.062682e-02
   2.525334e+04    +6.893052e-03
   2.525438e+04    +4.138202e-03
   2.525544e+04    +5.926557e-03
   2.525643e+04    -3.258075e-03
   2.525743e+04    +5.825222e-03
   2.525849e+04    +9.634265e-04
   2.525953e+04    +4.402937e-03
   2.526057e+04    +4.866310e-04
   2.526157e+04    -3.609626e-03
   2.526257e+04    +1.000236e-03
   2.526365e+04    +2.356701e-04
   2.526470e+04    +1.030481e-03
   2.526563e+04    +8.478164e-04
   2.526670e+04    +3.739679e-04
   2.526770e+04    -2.534795e-04
   2.526877e+04    +1.630448e-03
   2.526970e+04    +6.831074e-03
   2.527081e+04    +4.762074e-03
   2.527179e+04    +3.975420e-03
   2.527283e+04    -1.739325e-03
   2.527385e+04    +1.921353e-03
   2.527491e+04    -1.484305e-03
   2.527595e+04    +1.620902e-03
   2.527691e+04    -1.039473e-03
   2.527793e+04    +6.420228e-03
   2.527896e+04    +3.963051e-03
   2.528001e+04    +7.186822e-03
   2.528096e+04    +2.935430e-03
   2.528198e+04    +1.020983e-02
   2.528300e+04    -9.048743e-04
   2.528404e+04    +2.892378e-03
   2.528510e+04    -6.023048e-05
   2.528608e+04    -5.187894e-04
   2.528711e+04    +1.212407e-02
   2.528814e+04    -6.681263e-03
   2.528918e+04    +4.210836e-04
   2.529022e+04    +7.885350e-03
   2.529119e+04    -1.017763e-03
   2.529223e+04    -2.601948e-03
   2.529333e+04    +3.273698e-04
   2.529427e+04    +5.775564e-03
   2.529530e+04    +4.591783e-03
   2.529637e+04    +5.894163e-03
   2.529735e+04    -4.535350e-03
   2.529839e+04    +1.170436e-04
   2.529944e+04    +6.736048e-03
   2.530038e+04    +6.094658e-03
   2.530144e+04    +3.660945e-03
   2.530242e+04    -3.407879e-03
   2.530342e+04    -1.061313e-03
   2.530452e+04    +5.627443e-04
   2.530554e+04    +8.689510e-03
   2.530649e+04    +7.879967e-03
   2.530748e+04    +1.835977e-03
   2.530856e+04    +2.279759e-03
   2.530953e+04    -2.688149e-03
   2.531055e+04    +3.223605e-03
   2.531155e+04    -1.593161e-03
   2.531257e+04    -4.633473e-04
   2.531358e+04    -8.517777e-04
   2.531462e+04    +5.805968e-03
   2.531562e+04    -1.749399e-03
   2.531665e+04    +2.238328e-04
   2.531765e+04    -1.993344e-03
   2.531866e+04    +3.330113e-03
   2.531974e+04    -9.085456e-04
   2.532073e+04    +1.450695e-03
   2.532177e+04    -4.275114e-05
   2.532281e+04    +4.529115e-03
   2.532382e+04    +5.451848e-03
   2.532485e+04    -8.030406e-04
   2.532598e+04    -2.322611e-03
   2.532695e+04    -4.190073e-03
   2.532794e+04    +1.107693e-03
   2.532897e+04    +4.419686e-03
   2.532991e+04    -1.821359e-04
   2.533099e+04    -5.858203e-04
   2.533197e+04    +3.266841e-03
   2.533302e+04    +5.838864e-04
   2.533412e+04    -1.030161e-03
   2.533512e+04    -1.606343e-03
   2.533609e+04    -2.776612e-03
   2.533711e+04    +1.035642e-03
   2.533811e+04    +2.274842e-03
   2.533913e+04    +1.924897e-03
   2.534011e+04    -4.444679e-03
   2.534121e+04    +2.668143e-03
   2.534217e+04    -3.303789e-03
   2.534315e+04    +5.891871e-04
   2.534420e+04    -2.645303e-03
   2.534525e+04    -2.625706e-03
   2.534623e+04    -1.241842e-03
   2.534726e+04    +5.190106e-03
   2.534819e+04    -6.058592e-03
   2.534922e+04    -1.350936e-03
   2.535023e+04    -1.462507e-03
   2.535126e+04    +1.358451e-03
   2.535230e+04    +6.721349e-04
   2.535324e+04    +2.076793e-04
   2.535427e+04    -2.666625e-03
   2.535533e+04    +1.613758e-03
   2.535635e+04    +5.453928e-03
   2.535735e+04    -6.659031e-03
   2.535836e+04    -3.257608e-03
   2.535941e+04    -8.442403e-04
   2.536047e+04    +5.605383e-04
   2.536152e+04    -8.007361e-03
   2.536252e+04    -4.086835e-03
   2.536353e+04    +4.647610e-03
   2.536463e+04    +1.043891e-03
   2.536560e+04    +3.361798e-03
   2.536661e+04    -2.171448e-03
   2.536774e+04    -6.380239e-03
   2.536879e+04    -2.401019e-04
   2.536975e+04    -4.081378e-03
   2.537085e+04    +9.210200e-04
   2.537188e+04    -1.923428e-03
   2.537292e+04    +3.115691e-03
   2.537395e+04    -1.265442e-03
   2.537501e+04    +1.453805e-03
   2.537608e+04    -7.922010e-04
   2.537706e+04    -2.749728e-04
   2.537810e+04    +1.909008e-03
   2.537915e+04    -7.490070e-03
   2.538015e+04    -1.327786e-03
   2.538120e+04    -3.280169e-03
   2.538221e+04    -2.235690e-03
   2.538328e+04    -1.974939e-03
   2.538433e+04    -3.222738e-03
   2.538532e+04    -3.344157e-03
   2.538638e+04    -4.754552e-03
   2.538734e+04    -4.281396e-04
   2.538850e+04    -1.686260e-03
   2.538945e+04    -8.543505e-03
   2.539054e+04    -5.518766e-03
   2.539159e+04    -3.242435e-03
   2.539262e+04    -4.238302e-03
   2.539372e+04    -1.112527e-03
   2.539476e+04    -7.709020e-03
   2.539579e+04    -6.866111e-03
   2.539689e+04    -6.509554e-03
   2.539792e+04    -5.666994e-03
   2.539894e+04    +6.178434e-04
   2.539998e+04    -1.328383e-04
   2.540104e+04    -6.842987e-03
   2.540213e+04    -3.692409e-03
   2.540311e+04    +9.751536e-04
   2.540413e+04    -3.598312e-03
   2.540522e+04    +2.115739e-03
   2.540624e+04    -5.055809e-03
   2.540728e+04    -3.069715e-03
   2.540830e+04    -2.179100e-03
   2.540937e+04    -3.270103e-03
   2.541043e+04    +2.149703e-03
   2.541140e+04    -5.549218e-03
   2.541249e+04    -1.359872e-03
   2.541358e+04    -3.410225e-03
   2.541459e+04    -6.236574e-03
   2.541569e+04    -6.763164e-03
   2.541669e+04    -4.468986e-03
   2.541779e+04    -1.132885e-03
   2.541873e+04    -5.551818e-03
   2.541980e+04    -4.506197e-03
   2.542085e+04    -7.782558e-03
   2.542184e+04    -4.671807e-03
   2.542299e+04    +1.419016e-03
   2.542399e+04    -1.255725e-04
   2.542507e+04    -4.279444e-03
   2.542612e+04    -4.749975e-03
   2.542711e+04    -7.475945e-04
   2.542815e+04    -4.331928e-03
   2.542925e+04    -1.785471e-03
   2.543030e+04    -3.926480e-03
   2.543135e+04    -7.660804e-03
   2.543239e+04    -4.614090e-03
   2.543349e+04    -3.339361e-03
   2.543457e+04    -4.125458e-03
   2.543559e+04    +9.282857e-04
   2.543668e+04    -4.050533e-03
   2.543774e+04    -4.173453e-03
   2.543881e+04    -3.763757e-03
   2.543989e+04    -7.922252e-03
   2.544095e+04    -6.880546e-03
   2.544195e+04    -2.212899e-03
   2.544305e+04    -4.879987e-03
   2.544406e+04    -6.650421e-03
