#S 1
#D #D Sat Nov 2 15:13:50 2024
#U blowerT 25.1
#V signal fl
#V reference tr
#V E0 24353.477867499663
#V refE0 24350.0
#V blowerT 25.1
#V J0 165678492574.17212
#L E               x
   2.494507e+04    +2.331052e-03
   2.494614e+04    -1.469883e-03
   2.494711e+04    -3.767840e-04
   2.494808e+04    +6.753544e-04
   2.494918e+04    -1.247917e-03
   2.495014e+04    -1.383604e-03
   2.495119e+04    +3.546549e-03
   2.495222e+04    -4.695656e-03
   2.495320e+04    -9.127292e-03
   2.495422e+04    -6.589954e-03
   2.495522e+04    -8.940584e-05
   2.495632e+04    +1.571090e-03
   2.495727e+04    -2.541540e-03
   2.495832e+04    -5.280181e-03
   2.495929e+04    +5.226499e-03
   2.496035e+04    -2.219793e-03
   2.496140e+04    +2.401859e-03
   2.496241e+04    -1.039348e-03
   2.496338e+04    +6.046968e-04
   2.496445e+04    -1.417043e-03
   2.496547e+04    +2.044718e-03
   2.496656e+04    -1.906867e-03
   2.496752e+04    -1.276762e-03
   2.496858e+04    -2.688814e-04
   2.496961e+04    -1.489972e-03
   2.497062e+04    +7.187477e-04
   2.497166e+04    -6.259914e-03
   2.497267e+04    -9.068457e-04
   2.497370e+04    +6.690669e-04
   2.497469e+04    +1.998018e-03
   2.497577e+04    +2.165291e-03
   2.497672e+04    -1.223584e-03
   2.497779e+04    +1.314697e-03
   2.497882e+04    -6.342281e-03
   2.497988e+04    +1.148646e-03
   2.498090e+04    -1.932066e-03
   2.498185e+04    +5.956846e-03
   2.498290e+04    -7.212890e-04
   2.498380e+04    +4.529085e-03
   2.498487e+04    -2.590678e-03
   2.498592e+04    +1.040493e-03
   2.498697e+04    -4.644032e-05
   2.498797e+04    +1.870460e-03
   2.498890e+04    -2.740219e-03
   2.498995e+04    -5.484794e-03
   2.499095e+04    +2.322407e-03
   2.499197e+04    +2.551042e-03
   2.499302e+04    +1.386985e-04
   2.499398e+04    -5.334516e-03
   2.499508e+04    +6.023643e-03
   2.499606e+04    +3.242579e-03
   2.499708e+04    +2.183802e-03
   2.499813e+04    -2.082231e-03
   2.499913e+04    -1.144589e-03
   2.500009e+04    -1.873720e-03
   2.500115e+04    +6.376560e-03
   2.500214e+04    +4.770008e-03
   2.500318e+04    -6.821127e-04
   2.500417e+04    +2.290344e-03
   2.500524e+04    +2.775171e-03
   2.500624e+04    -1.382024e-03
   2.500729e+04    +2.823014e-03
   2.500829e+04    -1.784468e-03
   2.500932e+04    -4.841276e-03
   2.501035e+04    +1.151887e-03
   2.501131e+04    +6.841213e-05
   2.501233e+04    +7.992046e-04
   2.501335e+04    -1.395646e-04
   2.501434e+04    -1.189244e-04
   2.501534e+04    -1.053978e-03
   2.501632e+04    -3.925345e-03
   2.501739e+04    -2.159093e-03
   2.501840e+04    -5.078204e-03
   2.501944e+04    -8.359345e-03
   2.502043e+04    +2.986902e-03
   2.502148e+04    +4.299958e-03
   2.502240e+04    +2.143988e-03
   2.502340e+04    -1.204318e-03
   2.502442e+04    +6.796962e-03
   2.502541e+04    +1.301916e-03
   2.502642e+04    +6.325075e-03
   2.502748e+04    -5.861319e-03
   2.502852e+04    -4.708974e-03
   2.502948e+04    +8.024435e-04
   2.503050e+04    -1.778957e-03
   2.503152e+04    -6.205116e-03
   2.503258e+04    +4.253901e-03
   2.503362e+04    +1.629949e-03
   2.503464e+04    -3.428265e-04
   2.503553e+04    +1.181017e-03
   2.503661e+04    -3.722581e-03
   2.503766e+04    +4.115513e-03
   2.503869e+04    -5.471411e-03
   2.503974e+04    +4.694347e-03
   2.504073e+04    -2.743000e-03
   2.504182e+04    -2.191993e-03
   2.504276e+04    +4.089303e-03
   2.504378e+04    -1.554256e-03
   2.504475e+04    +5.566335e-03
   2.504577e+04    +2.478362e-03
   2.504684e+04    +3.463726e-03
   2.504780e+04    -3.955369e-03
   2.504882e+04    +2.981304e-03
   2.504987e+04    +8.507184e-04
   2.505088e+04    -5.328777e-03
   2.505188e+04    -9.640415e-04
   2.505291e+04    -4.303883e-03
   2.505387e+04    +8.448329e-03
   2.505495e+04    -5.023560e-03
   2.505595e+04    -2.113483e-03
   2.505698e+04    +7.773472e-03
   2.505800e+04    +1.650915e-03
   2.505902e+04    +1.044195e-03
   2.506008e+04    +1.787267e-03
   2.506114e+04    +3.966402e-03
   2.506215e+04    -1.852830e-03
   2.506312e+04    -4.603018e-03
   2.506415e+04    -1.138344e-03
   2.506515e+04    +2.403135e-04
   2.506620e+04    -1.093350e-03
   2.506725e+04    +1.898741e-03
   2.506830e+04    +6.451394e-03
   2.506930e+04    -1.668787e-03
   2.507029e+04    +7.404318e-04
   2.507134e+04    +3.401073e-03
   2.507237e+04    +1.597690e-03
   2.507338e+04    +6.639642e-03
   2.507450e+04    +1.101428e-03
   2.507550e+04    +2.283962e-03
   2.507648e+04    +2.836819e-03
   2.507753e+04    -2.761872e-04
   2.507856e+04    +4.502903e-03
   2.507960e+04    +1.567709e-03
   2.508064e+04    +5.437387e-03
   2.508163e+04    +1.065979e-04
   2.508264e+04    +5.254413e-03
   2.508376e+04    -1.993602e-03
   2.508474e+04    +3.265296e-03
   2.508578e+04    +1.778942e-04
   2.508683e+04    +1.744351e-03
   2.508783e+04    +7.889620e-03
   2.508891e+04    -6.084690e-03
   2.508991e+04    +2.092431e-03
   2.509094e+04    +9.184054e-03
   2.509194e+04    +9.095804e-04
   2.509299e+04    +2.633987e-03
   2.509396e+04    +2.665078e-03
   2.509502e+04    +2.084469e-03
   2.509609e+04    +6.341384e-03
   2.509708e+04    -2.661349e-03
   2.509809e+04    +3.259401e-03
   2.509913e+04    +2.926687e-03
   2.510015e+04    +5.447510e-03
   2.510119e+04    -3.865894e-04
   2.510221e+04    +4.318536e-03
   2.510321e+04    +1.564183e-03
   2.510426e+04    +2.113448e-03
   2.510534e+04    +4.483239e-03
   2.510634e+04    +5.978808e-04
   2.510737e+04    +4.395726e-03
   2.510838e+04    +1.626772e-03
   2.510944e+04    +6.418970e-03
   2.511049e+04    +4.316729e-03
   2.511151e+04    +8.535297e-03
   2.511250e+04    +6.353757e-03
   2.511353e+04    +5.837940e-03
   2.511454e+04    +7.729284e-03
   2.511565e+04    +5.794519e-03
   2.511662e+04    +4.047475e-03
   2.511762e+04    +3.149221e-03
   2.511876e+04    +1.258629e-03
   2.511978e+04    +7.067744e-03
   2.512079e+04    +6.250387e-03
   2.512190e+04    +4.491416e-03
   2.512288e+04    -1.884093e-03
   2.512388e+04    +5.189412e-03
   2.512489e+04    +1.087222e-04
   2.512593e+04    +3.813738e-03
   2.512699e+04    +1.776609e-03
   2.512801e+04    +1.029093e-03
   2.512895e+04    +6.318477e-04
   2.513001e+04    +1.117860e-03
   2.513102e+04    +6.586792e-03
   2.513206e+04    +7.410078e-04
   2.513313e+04    +5.457262e-03
   2.513410e+04    +2.325723e-03
   2.513512e+04    -3.862595e-03
   2.513619e+04    +4.722380e-04
   2.513721e+04    +7.750270e-03
   2.513822e+04    +5.438068e-03
   2.513924e+04    +8.665492e-03
   2.514032e+04    +7.004828e-03
   2.514136e+04    +2.865855e-03
   2.514232e+04    +5.164198e-03
   2.514336e+04    +3.261586e-03
   2.514439e+04    +6.548100e-03
   2.514544e+04    +8.421657e-03
   2.514653e+04    +3.103190e-03
   2.514758e+04    +8.529373e-03
   2.514860e+04    +5.483277e-03
   2.514965e+04    +8.305564e-05
   2.515070e+04    +9.477339e-04
   2.515178e+04    +4.299770e-04
   2.515281e+04    +6.327286e-03
   2.515384e+04    +1.592554e-03
   2.515493e+04    +5.484158e-03
   2.515586e+04    +1.707863e-03
   2.515697e+04    -3.244660e-03
   2.515802e+04    +3.128656e-04
   2.515909e+04    +9.148068e-03
   2.516007e+04    +4.427413e-03
   2.516111e+04    +1.854779e-03
   2.516213e+04    +8.120577e-03
   2.516318e+04    +1.988653e-03
   2.516429e+04    +7.789113e-03
   2.516526e+04    -1.198419e-03
   2.516631e+04    -7.155776e-05
   2.516733e+04    +1.797763e-03
   2.516840e+04    +7.956174e-03
   2.516946e+04    +1.812561e-03
   2.517047e+04    -5.202129e-05
   2.517153e+04    +1.811785e-03
   2.517255e+04    +2.198538e-03
   2.517359e+04    +1.822134e-03
   2.517466e+04    -4.708430e-03
   2.517575e+04    +1.836998e-03
   2.517675e+04    -3.107847e-04
   2.517779e+04    -5.213998e-03
   2.517893e+04    -8.380208e-04
   2.517988e+04    +2.016098e-03
   2.518092e+04    -6.648656e-04
   2.518202e+04    +2.291085e-03
   2.518308e+04    +3.194797e-03
   2.518403e+04    +1.493802e-03
   2.518512e+04    +1.162195e-03
   2.518612e+04    +1.345465e-03
   2.518723e+04    +3.036986e-04
   2.518822e+04    +3.049920e-03
   2.518921e+04    +7.134120e-04
   2.519025e+04    +2.983624e-03
   2.519128e+04    +1.551962e-03
   2.519231e+04    +1.500911e-03
   2.519335e+04    +3.752852e-03
   2.519441e+04    +9.166167e-04
   2.519537e+04    +2.466554e-03
   2.519644e+04    -2.593902e-04
   2.519744e+04    +2.667553e-03
   2.519855e+04    +2.726867e-03
   2.519953e+04    -1.464076e-04
   2.520057e+04    +6.677135e-03
   2.520155e+04    +4.508537e-04
   2.520265e+04    -4.333678e-03
   2.520371e+04    +4.664960e-03
   2.520477e+04    +3.606774e-03
   2.520584e+04    -1.370172e-04
   2.520677e+04    +9.033804e-03
   2.520787e+04    -1.066594e-04
   2.520887e+04    +6.982957e-03
   2.520992e+04    +6.739688e-04
   2.521093e+04    +5.208192e-03
   2.521202e+04    +1.875036e-03
   2.521301e+04    +4.227529e-03
   2.521402e+04    +5.609264e-03
   2.521512e+04    +5.969341e-03
   2.521616e+04    +3.714100e-03
   2.521716e+04    +7.151819e-04
   2.521824e+04    +8.499167e-04
   2.521930e+04    +7.033201e-03
   2.522036e+04    +8.543817e-04
   2.522136e+04    +3.763371e-03
   2.522238e+04    +2.324347e-03
   2.522347e+04    +8.121589e-03
   2.522447e+04    +4.402605e-03
   2.522556e+04    +8.579419e-03
   2.522656e+04    +3.884416e-03
   2.522767e+04    +3.714568e-03
   2.522862e+04    +1.927047e-03
   2.522969e+04    +5.957815e-03
   2.523070e+04    +1.821879e-03
   2.523173e+04    +3.709249e-03
   2.523275e+04    +2.155160e-03
   2.523373e+04    -1.056336e-03
   2.523486e+04    -1.162161e-03
   2.523583e+04    -2.303983e-03
   2.523694e+04    +6.836122e-03
   2.523788e+04    +3.349452e-03
   2.523895e+04    +5.354312e-03
   2.524004e+04    +3.331429e-03
   2.524103e+04    +9.552008e-04
   2.524209e+04    +8.382543e-04
   2.524319e+04    +8.724358e-03
   2.524421e+04    -3.127234e-03
   2.524528e+04    +4.709375e-03
   2.524624e+04    +1.236423e-03
   2.524736e+04    -7.809402e-04
   2.524837e+04    +1.063148e-05
   2.524937e+04    +7.147292e-03
   2.525040e+04    +7.030977e-03
   2.525150e+04    +4.114237e-03
   2.525252e+04    -2.291433e-03
   2.525361e+04    -3.882569e-04
   2.525457e+04    +1.081120e-02
   2.525566e+04    +6.121246e-03
   2.525668e+04    +4.536214e-03
   2.525772e+04    +5.848002e-03
   2.525877e+04    +2.528541e-03
   2.525976e+04    +2.494105e-03
   2.526078e+04    -4.486137e-04
   2.526181e+04    -3.492872e-03
   2.526286e+04    -4.264612e-04
   2.526392e+04    +2.671420e-03
   2.526488e+04    +3.946772e-03
   2.526593e+04    -8.620822e-04
   2.526692e+04    +4.180131e-04
   2.526791e+04    +4.824623e-03
   2.526895e+04    +2.048005e-03
   2.526995e+04    -5.358717e-05
   2.527108e+04    +6.990789e-03
   2.527209e+04    -1.284627e-03
   2.527311e+04    +5.305703e-03
   2.527411e+04    +7.950961e-03
   2.527518e+04    +5.790453e-03
   2.527617e+04    +5.556267e-03
   2.527710e+04    +2.055597e-03
   2.527819e+04    -4.332042e-03
   2.527923e+04    +1.007646e-03
   2.528021e+04    +3.050607e-03
   2.528128e+04    +3.979440e-03
   2.528230e+04    +5.997717e-03
   2.528336e+04    +7.692032e-03
   2.528431e+04    +1.981754e-03
   2.528532e+04    +2.949530e-03
   2.528631e+04    -8.013455e-04
   2.528740e+04    +7.282031e-03
   2.528837e+04    +2.584405e-03
   2.528945e+04    -9.566214e-04
   2.529046e+04    +4.813310e-03
   2.529146e+04    -2.335852e-03
   2.529247e+04    +8.935292e-04
   2.529350e+04    -8.958592e-04
   2.529457e+04    +2.697908e-04
   2.529552e+04    -4.901315e-04
   2.529660e+04    -3.160481e-03
   2.529754e+04    +4.626806e-03
   2.529864e+04    +7.436625e-04
   2.529967e+04    +4.348032e-03
   2.530067e+04    -3.902985e-05
   2.530168e+04    +4.830624e-03
   2.530269e+04    +1.859483e-03
   2.530365e+04    +3.225435e-03
   2.530466e+04    -5.217586e-03
   2.530570e+04    +6.935340e-03
   2.530676e+04    +6.229294e-03
   2.530780e+04    -2.761026e-03
   2.530875e+04    +7.737404e-03
   2.530981e+04    +1.008954e-04
   2.531074e+04    -4.516553e-03
   2.531179e+04    -7.174413e-03
   2.531285e+04    -4.098873e-04
   2.531393e+04    +5.061137e-03
   2.531486e+04    -3.036246e-03
   2.531592e+04    -4.472803e-03
   2.531692e+04    +4.557411e-03
   2.531788e+04    +8.724975e-04
   2.531900e+04    +2.664979e-03
   2.531999e+04    +2.407987e-03
   2.532103e+04    -2.824258e-03
   2.532203e+04    -4.026966e-03
   2.532306e+04    +7.333835e-03
   2.532409e+04    +1.406083e-03
   2.532517e+04    +3.352078e-03
   2.532616e+04    +4.986496e-03
   2.532719e+04    +4.554553e-04
   2.532818e+04    -1.698587e-03
   2.532917e+04    +7.039556e-03
   2.533019e+04    -1.639055e-03
   2.533128e+04    +1.074573e-03
   2.533225e+04    -2.611979e-03
   2.533329e+04    -5.182544e-03
   2.533427e+04    +1.285986e-03
   2.533522e+04    +6.878746e-04
   2.533631e+04    +4.634042e-03
   2.533727e+04    -3.104163e-03
   2.533830e+04    +8.388559e-04
   2.533936e+04    -1.034877e-03
   2.534036e+04    +4.394259e-03
   2.534135e+04    +3.073747e-03
   2.534239e+04    -1.134003e-03
   2.534331e+04    +3.319438e-03
   2.534446e+04    -1.690117e-03
   2.534542e+04    -4.294879e-04
   2.534641e+04    +1.867158e-03
   2.534748e+04    -8.385525e-03
   2.534850e+04    +5.349966e-03
   2.534948e+04    +4.783746e-03
   2.535050e+04    -2.650612e-03
   2.535146e+04    -1.818225e-05
   2.535246e+04    +3.720923e-03
   2.535353e+04    +5.713492e-03
   2.535454e+04    -3.463696e-03
   2.535557e+04    -5.162003e-03
   2.535656e+04    -3.662186e-03
   2.535761e+04    +2.597995e-03
   2.535862e+04    +1.819552e-03
   2.535968e+04    +1.815086e-03
   2.536071e+04    +9.751945e-04
   2.536170e+04    -4.014221e-03
   2.536277e+04    -3.030818e-03
   2.536382e+04    -4.866739e-05
   2.536488e+04    -8.327375e-03
   2.536583e+04    -1.328005e-03
   2.536688e+04    +1.768806e-03
   2.536795e+04    +6.029121e-05
   2.536899e+04    -4.239419e-04
   2.537006e+04    -4.056868e-03
   2.537110e+04    -4.270052e-03
   2.537211e+04    -6.252894e-04
   2.537317e+04    -2.611959e-03
   2.537426e+04    -2.685277e-03
   2.537527e+04    +4.466786e-03
   2.537635e+04    -4.612451e-03
   2.537734e+04    +8.402548e-05
   2.537834e+04    +2.009427e-04
   2.537932e+04    +2.778902e-05
   2.538041e+04    +4.438853e-03
   2.538141e+04    +5.630079e-05
   2.538244e+04    -2.151831e-03
   2.538350e+04    -2.540588e-03
   2.538450e+04    +3.075882e-03
   2.538554e+04    -4.377935e-03
   2.538657e+04    +1.900116e-03
   2.538760e+04    -7.397585e-04
   2.538865e+04    -6.930372e-03
   2.538970e+04    -5.673370e-04
   2.539072e+04    -1.764358e-03
   2.539183e+04    -3.825366e-03
   2.539286e+04    -4.116769e-03
   2.539388e+04    -1.575441e-03
   2.539494e+04    -1.901492e-03
   2.539598e+04    -2.362042e-04
   2.539706e+04    -3.805510e-03
   2.539802e+04    -6.085424e-03
   2.539912e+04    -2.094939e-03
   2.540015e+04    -6.863711e-03
   2.540122e+04    -4.583937e-03
   2.540215e+04    -7.966543e-03
   2.540329e+04    -5.527959e-03
   2.540426e+04    -8.945810e-03
   2.540534e+04    -2.212756e-03
   2.540641e+04    -5.747430e-03
   2.540745e+04    -1.176972e-03
   2.540852e+04    -5.939198e-03
   2.540951e+04    +2.758043e-03
   2.541058e+04    -2.035582e-03
   2.541162e+04    -6.066659e-03
   2.541264e+04    -3.816718e-03
   2.541375e+04    -8.158741e-03
   2.541474e+04    -4.615127e-03
   2.541578e+04    -4.199047e-03
   2.541685e+04    -7.656227e-03
   2.541787e+04    -4.018881e-03
   2.541891e+04    -6.125979e-03
   2.541998e+04    -4.579118e-03
   2.542098e+04    -3.163316e-03
   2.542206e+04    -3.011687e-03
   2.542310e+04    -6.370019e-04
   2.542416e+04    -1.029003e-03
   2.542520e+04    -7.449642e-03
   2.542621e+04    +1.723793e-03
   2.542725e+04    -8.110665e-03
   2.542834e+04    -2.680229e-03
   2.542939e+04    -1.004188e-02
   2.543047e+04    -6.772133e-03
   2.543153e+04    -5.965141e-03
   2.543261e+04    -6.670205e-03
   2.543369e+04    -3.603997e-03
   2.543475e+04    -2.068388e-03
   2.543578e+04    -5.381817e-03
   2.543683e+04    -6.285062e-03
   2.543791e+04    -1.477805e-03
   2.543897e+04    -9.814189e-03
   2.544005e+04    -4.437460e-03
   2.544108e+04    -8.620507e-03
   2.544223e+04    -3.685716e-03
   2.544320e+04    -1.156117e-03
   2.544431e+04    +9.725157e-04
