#L E_Pd_01_0001    x_Pd_01_0001    E_Pd_01_0002    x_Pd_01_0002    E_Pd_01_0003    x_Pd_01_0003    E_Pd_01_0004    x_Pd_01_0004    E_Pd_01_0005    x_Pd_01_0005
   2.514136e+04    +1.002866e+00   2.514115e+04    +1.008310e+00   2.514130e+04    +1.002271e+00   2.514114e+04    +9.994618e-01   2.514121e+04    +1.004701e+00
   2.514232e+04    +1.005164e+00   2.514217e+04    +1.004873e+00   2.514226e+04    +9.999812e-01   2.514216e+04    +1.006919e+00   2.514222e+04    +9.960463e-01
   2.514336e+04    +1.003262e+00   2.514320e+04    +1.007102e+00   2.514335e+04    +1.004587e+00   2.514318e+04    +1.003947e+00   2.514326e+04    +1.011962e+00
   2.514439e+04    +1.006548e+00   2.514423e+04    +1.010468e+00   2.514444e+04    +1.002979e+00   2.514421e+04    +9.998278e-01   2.514432e+04    +9.992522e-01
   2.514544e+04    +1.008422e+00   2.514530e+04    +1.005884e+00   2.514549e+04    +1.000269e+00   2.514531e+04    +9.998219e-01   2.514535e+04    +1.001081e+00
   2.514653e+04    +1.003103e+00   2.514637e+04    +1.002673e+00   2.514653e+04    +1.008367e+00   2.514639e+04    +1.002343e+00   2.514641e+04    +9.970950e-01
   2.514758e+04    +1.008529e+00   2.514744e+04    +1.005795e+00   2.514753e+04    +1.004773e+00   2.514741e+04    +9.985280e-01   2.514747e+04    +1.001817e+00
   2.514860e+04    +1.005483e+00   2.514842e+04    +9.961200e-01   2.514862e+04    +1.002990e+00   2.514845e+04    +1.002979e+00   2.514843e+04    +1.002036e+00
   2.514965e+04    +1.000083e+00   2.514952e+04    +1.001377e+00   2.514970e+04    +1.001040e+00   2.514950e+04    +1.000809e+00   2.514951e+04    +1.001471e+00
   2.515070e+04    +1.000948e+00   2.515055e+04    +9.960592e-01   2.515070e+04    +1.000847e+00   2.515053e+04    +9.990615e-01   2.515058e+04    +1.005878e+00
   2.515178e+04    +1.000430e+00   2.515156e+04    +1.001400e+00   2.515172e+04    +1.002746e+00   2.515159e+04    +1.001802e+00   2.515158e+04    +1.008649e+00
   2.515281e+04    +1.006327e+00   2.515264e+04    +1.004357e+00   2.515269e+04    +1.003974e+00   2.515263e+04    +1.000769e+00   2.515268e+04    +9.973135e-01
   2.515384e+04    +1.001593e+00   2.515362e+04    +1.002935e+00   2.515380e+04    +1.000782e+00   2.515370e+04    +1.006357e+00   2.515365e+04    +1.001143e+00
   2.515493e+04    +1.005484e+00   2.515471e+04    +1.000153e+00   2.515489e+04    +9.972351e-01   2.515468e+04    +1.000582e+00   2.515471e+04    +1.006964e+00
   2.515586e+04    +1.001708e+00   2.515575e+04    +1.000598e+00   2.515587e+04    +1.002496e+00   2.515570e+04    +9.986960e-01   2.515576e+04    +1.005671e+00
   2.515697e+04    +9.967553e-01   2.515676e+04    +1.007309e+00   2.515692e+04    +1.002652e+00   2.515675e+04    +9.996990e-01   2.515685e+04    +1.009620e+00
   2.515802e+04    +1.000313e+00   2.515782e+04    +1.006491e+00   2.515795e+04    +1.003927e+00   2.515782e+04    +9.990223e-01   2.515783e+04    +9.943060e-01
   2.515909e+04    +1.009148e+00   2.515885e+04    +1.000127e+00   2.515902e+04    +1.002622e+00   2.515885e+04    +1.002136e+00   2.515887e+04    +9.993713e-01
   2.516007e+04    +1.004427e+00   2.515989e+04    +1.002246e+00   2.516002e+04    +9.960984e-01   2.515990e+04    +1.002155e+00   2.515983e+04    +1.002596e+00
   2.516111e+04    +1.001855e+00   2.516092e+04    +1.000904e+00   2.516102e+04    +9.981552e-01   2.516087e+04    +1.001120e+00   2.516094e+04    +9.971070e-01
   2.516213e+04    +1.008121e+00   2.516197e+04    +9.993818e-01   2.516214e+04    +9.985952e-01   2.516198e+04    +9.994742e-01   2.516197e+04    +1.002556e+00
   2.516318e+04    +1.001989e+00   2.516302e+04    +1.002588e+00   2.516315e+04    +1.004908e+00   2.516302e+04    +1.001521e+00   2.516303e+04    +1.001973e+00
   2.516429e+04    +1.007789e+00   2.516407e+04    +1.005279e+00   2.516419e+04    +1.004861e+00   2.516403e+04    +9.959349e-01   2.516402e+04    +1.001931e+00
   2.516526e+04    +9.988016e-01   2.516514e+04    +1.000647e+00   2.516520e+04    +1.003629e+00   2.516505e+04    +9.949229e-01   2.516507e+04    +1.002141e+00
   2.516631e+04    +9.999284e-01   2.516607e+04    +1.003687e+00   2.516625e+04    +1.004334e+00   2.516604e+04    +9.993940e-01   2.516613e+04    +1.001675e+00
   2.516733e+04    +1.001798e+00   2.516714e+04    +9.997866e-01   2.516723e+04    +1.001357e+00   2.516710e+04    +9.978300e-01   2.516717e+04    +1.002046e+00
   2.516840e+04    +1.007956e+00   2.516823e+04    +9.957562e-01   2.516832e+04    +1.003993e+00   2.516808e+04    +1.009355e+00   2.516817e+04    +1.004321e+00
   2.516946e+04    +1.001813e+00   2.516918e+04    +1.000774e+00   2.516942e+04    +1.001465e+00   2.516926e+04    +1.001409e+00   2.516926e+04    +1.003733e+00
   2.517047e+04    +9.999480e-01   2.517025e+04    +1.000813e+00   2.517039e+04    +9.990609e-01   2.517029e+04    +9.994243e-01   2.517025e+04    +1.007105e+00
   2.517153e+04    +1.001812e+00   2.517137e+04    +1.003949e+00   2.517140e+04    +1.003367e+00   2.517129e+04    +9.987314e-01   2.517130e+04    +1.000836e+00
   2.517255e+04    +1.002199e+00   2.517235e+04    +1.004555e+00   2.517249e+04    +1.001416e+00   2.517235e+04    +1.003050e+00   2.517240e+04    +1.002781e+00
   2.517359e+04    +1.001822e+00   2.517338e+04    +1.003019e+00   2.517350e+04    +9.963115e-01   2.517343e+04    +1.002381e+00   2.517341e+04    +1.001246e+00
   2.517466e+04    +9.952916e-01   2.517443e+04    +9.988996e-01   2.517456e+04    +1.002412e+00   2.517445e+04    +1.007243e+00   2.517448e+04    +9.962947e-01
   2.517575e+04    +1.001837e+00   2.517549e+04    +9.973573e-01   2.517562e+04    +1.009377e+00   2.517547e+04    +9.989340e-01   2.517551e+04    +9.973503e-01
   2.517675e+04    +9.996892e-01   2.517656e+04    +9.992571e-01   2.517667e+04    +1.004675e+00   2.517650e+04    +1.000014e+00   2.517648e+04    +1.000252e+00
   2.517779e+04    +9.947860e-01   2.517757e+04    +9.945342e-01   2.517768e+04    +1.006211e+00   2.517754e+04    +9.919960e-01   2.517753e+04    +1.008090e+00
   2.517893e+04    +9.991620e-01   2.517857e+04    +9.971505e-01   2.517872e+04    +1.002949e+00   2.517858e+04    +1.003534e+00   2.517860e+04    +1.004816e+00
   2.517988e+04    +1.002016e+00   2.517967e+04    +1.002208e+00   2.517975e+04    +1.008168e+00   2.517963e+04    +1.005241e+00   2.517966e+04    +1.002604e+00
   2.518092e+04    +9.993351e-01   2.518072e+04    +9.995631e-01   2.518079e+04    +1.006225e+00   2.518066e+04    +1.000273e+00   2.518077e+04    +1.000449e+00
   2.518202e+04    +1.002291e+00   2.518173e+04    +1.006294e+00   2.518187e+04    +9.977659e-01   2.518172e+04    +1.003285e+00   2.518178e+04    +9.990219e-01
   2.518308e+04    +1.003195e+00   2.518282e+04    +1.004999e+00   2.518292e+04    +1.001492e+00   2.518274e+04    +1.005268e+00   2.518285e+04    +1.004108e+00
   2.518403e+04    +1.001494e+00   2.518385e+04    +1.001233e+00   2.518396e+04    +1.001505e+00   2.518385e+04    +1.003889e+00   2.518388e+04    +1.003805e+00
   2.518512e+04    +1.001162e+00   2.518486e+04    +9.959095e-01   2.518502e+04    +9.966335e-01   2.518490e+04    +1.004977e+00   2.518487e+04    +1.001155e+00
   2.518612e+04    +1.001345e+00   2.518598e+04    +1.004227e+00   2.518605e+04    +1.001353e+00   2.518588e+04    +9.994191e-01   2.518589e+04    +9.984892e-01
   2.518723e+04    +1.000304e+00   2.518688e+04    +1.000884e+00   2.518707e+04    +9.976019e-01   2.518689e+04    +1.003325e+00   2.518697e+04    +9.975177e-01
   2.518822e+04    +1.003050e+00   2.518798e+04    +1.004601e+00   2.518805e+04    +1.001089e+00   2.518793e+04    +1.005017e+00   2.518799e+04    +9.966875e-01
   2.518921e+04    +1.000713e+00   2.518896e+04    +1.005732e+00   2.518913e+04    +9.980718e-01   2.518899e+04    +1.000531e+00   2.518900e+04    +1.003628e+00
   2.519025e+04    +1.002984e+00   2.519001e+04    +1.004077e+00   2.519015e+04    +1.003324e+00   2.518999e+04    +9.964657e-01   2.519007e+04    +1.004487e+00
   2.519128e+04    +1.001552e+00   2.519106e+04    +1.000232e+00   2.519111e+04    +1.000375e+00   2.519104e+04    +1.002180e+00   2.519109e+04    +1.002399e+00
   2.519231e+04    +1.001501e+00   2.519211e+04    +1.001417e+00   2.519215e+04    +9.974083e-01   2.519206e+04    +1.005987e+00   2.519216e+04    +9.972906e-01
   2.519335e+04    +1.003753e+00   2.519314e+04    +1.003386e+00   2.519321e+04    +9.984711e-01   2.519309e+04    +1.001766e+00   2.519322e+04    +1.003042e+00
   2.519441e+04    +1.000917e+00   2.519410e+04    +9.963978e-01   2.519424e+04    +1.000131e+00   2.519417e+04    +1.005238e+00   2.519419e+04    +1.001434e+00
   2.519537e+04    +1.002467e+00   2.519518e+04    +1.007130e+00   2.519530e+04    +1.001319e+00   2.519513e+04    +1.004243e+00   2.519525e+04    +1.002685e+00
   2.519644e+04    +9.997406e-01   2.519621e+04    +1.004134e+00   2.519630e+04    +1.000409e+00   2.519617e+04    +1.000172e+00   2.519629e+04    +1.004635e+00
   2.519744e+04    +1.002668e+00   2.519727e+04    +1.002085e+00   2.519737e+04    +1.004420e+00   2.519720e+04    +1.002866e+00   2.519728e+04    +1.001312e+00
   2.519855e+04    +1.002727e+00   2.519829e+04    +1.001156e+00   2.519840e+04    +9.998426e-01   2.519830e+04    +9.947695e-01   2.519831e+04    +1.002849e+00
   2.519953e+04    +9.998536e-01   2.519931e+04    +9.981720e-01   2.519942e+04    +1.003871e+00   2.519931e+04    +9.955915e-01   2.519941e+04    +1.002586e+00
   2.520057e+04    +1.006677e+00   2.520041e+04    +1.000161e+00   2.520050e+04    +1.002649e+00   2.520041e+04    +1.005470e+00   2.520043e+04    +1.002274e+00
   2.520155e+04    +1.000451e+00   2.520145e+04    +9.994693e-01   2.520143e+04    +1.006660e+00   2.520143e+04    +1.003336e+00   2.520148e+04    +1.000416e+00
   2.520265e+04    +9.956663e-01   2.520240e+04    +1.003999e+00   2.520254e+04    +1.005460e+00   2.520242e+04    +1.003462e+00   2.520247e+04    +1.005002e+00
   2.520371e+04    +1.004665e+00   2.520339e+04    +9.977423e-01   2.520357e+04    +9.981596e-01   2.520341e+04    +1.001824e+00   2.520353e+04    +1.007075e+00
   2.520477e+04    +1.003607e+00   2.520452e+04    +1.005629e+00   2.520459e+04    +1.006479e+00   2.520444e+04    +1.004457e+00   2.520456e+04    +1.002265e+00
   2.520584e+04    +9.998630e-01   2.520548e+04    +1.004839e+00   2.520570e+04    +9.955408e-01   2.520554e+04    +1.002149e+00   2.520565e+04    +1.001565e+00
   2.520677e+04    +1.009034e+00   2.520660e+04    +1.004942e+00   2.520675e+04    +1.000475e+00   2.520658e+04    +9.971777e-01   2.520667e+04    +1.005864e+00
   2.520787e+04    +9.998933e-01   2.520758e+04    +1.001681e+00   2.520782e+04    +9.975290e-01   2.520761e+04    +9.975759e-01   2.520762e+04    +1.002046e+00
   2.520887e+04    +1.006983e+00   2.520862e+04    +1.000007e+00   2.520883e+04    +1.002983e+00   2.520868e+04    +1.003389e+00   2.520870e+04    +1.006416e+00
   2.520992e+04    +1.000674e+00   2.520971e+04    +1.004939e+00   2.520983e+04    +1.004730e+00   2.520968e+04    +9.939115e-01   2.520970e+04    +9.981904e-01
   2.521093e+04    +1.005208e+00   2.521073e+04    +9.980226e-01   2.521093e+04    +9.970266e-01   2.521069e+04    +9.987233e-01   2.521075e+04    +9.986463e-01
   2.521202e+04    +1.001875e+00   2.521178e+04    +9.963809e-01   2.521196e+04    +1.001112e+00   2.521183e+04    +1.006578e+00   2.521180e+04    +9.994326e-01
   2.521301e+04    +1.004228e+00   2.521288e+04    +1.000397e+00   2.521305e+04    +9.990339e-01   2.521282e+04    +1.003414e+00   2.521285e+04    +1.009784e+00
   2.521402e+04    +1.005609e+00   2.521390e+04    +9.987849e-01   2.521400e+04    +9.994200e-01   2.521390e+04    +1.006082e+00   2.521387e+04    +1.003058e+00
   2.521512e+04    +1.005969e+00   2.521493e+04    +1.004227e+00   2.521506e+04    +9.991619e-01   2.521495e+04    +1.003607e+00   2.521495e+04    +9.973992e-01
   2.521616e+04    +1.003714e+00   2.521600e+04    +1.003358e+00   2.521607e+04    +1.004437e+00   2.521592e+04    +1.001476e+00   2.521589e+04    +1.001859e+00
   2.521716e+04    +1.000715e+00   2.521703e+04    +1.002438e+00   2.521718e+04    +1.001836e+00   2.521699e+04    +1.003224e+00   2.521698e+04    +1.011589e+00
   2.521824e+04    +1.000850e+00   2.521804e+04    +1.003568e+00   2.521823e+04    +1.000729e+00   2.521813e+04    +1.002037e+00   2.521804e+04    +1.004567e+00
   2.521930e+04    +1.007033e+00   2.521914e+04    +1.003101e+00   2.521932e+04    +1.005920e+00   2.521911e+04    +9.997849e-01   2.521919e+04    +1.001797e+00
   2.522036e+04    +1.000854e+00   2.522016e+04    +1.006162e+00   2.522037e+04    +1.002640e+00   2.522016e+04    +1.006432e+00   2.522022e+04    +1.006958e+00
   2.522136e+04    +1.003763e+00   2.522124e+04    +1.003443e+00   2.522133e+04    +1.005668e+00   2.522116e+04    +1.005431e+00   2.522122e+04    +1.004814e+00
   2.522238e+04    +1.002324e+00   2.522227e+04    +1.002520e+00   2.522240e+04    +1.003604e+00   2.522225e+04    +1.003855e+00   2.522227e+04    +1.006953e+00
   2.522347e+04    +1.008122e+00   2.522326e+04    +9.966583e-01   2.522341e+04    +1.003629e+00   2.522328e+04    +1.008045e+00   2.522328e+04    +1.005199e+00
   2.522447e+04    +1.004403e+00   2.522430e+04    +1.004350e+00   2.522448e+04    +9.982368e-01   2.522434e+04    +1.003253e+00   2.522434e+04    +1.007918e+00
   2.522556e+04    +1.008579e+00   2.522535e+04    +1.002503e+00   2.522544e+04    +1.001643e+00   2.522534e+04    +1.011428e+00   2.522539e+04    +1.004808e+00
   2.522656e+04    +1.003884e+00   2.522647e+04    +1.002203e+00   2.522653e+04    +1.003369e+00   2.522633e+04    +1.004170e+00   2.522638e+04    +1.002610e+00
   2.522767e+04    +1.003715e+00   2.522744e+04    +1.003397e+00   2.522755e+04    +9.994301e-01   2.522747e+04    +1.002094e+00   2.522742e+04    +1.003931e+00
   2.522862e+04    +1.001927e+00   2.522843e+04    +9.989677e-01   2.522859e+04    +1.003257e+00   2.522843e+04    +1.003930e+00   2.522848e+04    +1.008283e+00
   2.522969e+04    +1.005958e+00   2.522948e+04    +1.003194e+00   2.522963e+04    +1.011401e+00   2.522946e+04    +1.005548e+00   2.522950e+04    +1.003428e+00
   2.523070e+04    +1.001822e+00   2.523057e+04    +9.933331e-01   2.523066e+04    +1.004960e+00   2.523055e+04    +1.005457e+00   2.523059e+04    +9.988855e-01
   2.523173e+04    +1.003709e+00   2.523158e+04    +1.005277e+00   2.523167e+04    +1.005094e+00   2.523156e+04    +9.994761e-01   2.523153e+04    +1.004434e+00
   2.523275e+04    +1.002155e+00   2.523262e+04    +1.006191e+00   2.523268e+04    +1.004648e+00   2.523257e+04    +1.001376e+00   2.523257e+04    +9.990726e-01
   2.523373e+04    +9.989437e-01   2.523364e+04    +1.003665e+00   2.523376e+04    +1.001107e+00   2.523354e+04    +1.009415e+00   2.523360e+04    +9.996986e-01
   2.523486e+04    +9.988378e-01   2.523469e+04    +1.003108e+00   2.523476e+04    +1.000807e+00   2.523469e+04    +1.003114e+00   2.523470e+04    +1.003257e+00
   2.523583e+04    +9.976960e-01   2.523568e+04    +1.004553e+00   2.523582e+04    +9.978082e-01   2.523565e+04    +1.001967e+00   2.523566e+04    +1.001707e+00
   2.523694e+04    +1.006836e+00   2.523676e+04    +1.004563e+00   2.523683e+04    +1.005186e+00   2.523673e+04    +1.001569e+00   2.523674e+04    +1.001550e+00
   2.523788e+04    +1.003349e+00   2.523767e+04    +9.996930e-01   2.523786e+04    +1.003565e+00   2.523774e+04    +1.005862e+00   2.523773e+04    +1.003213e+00
   2.523895e+04    +1.005354e+00   2.523876e+04    +1.007472e+00   2.523897e+04    +9.986280e-01   2.523874e+04    +1.000805e+00   2.523872e+04    +9.977542e-01
   2.524004e+04    +1.003331e+00   2.523977e+04    +1.003813e+00   2.523991e+04    +1.004243e+00   2.523984e+04    +1.010402e+00   2.523982e+04    +1.001581e+00
   2.524103e+04    +1.000955e+00   2.524082e+04    +9.994117e-01   2.524102e+04    +9.988755e-01   2.524082e+04    +1.006821e+00   2.524076e+04    +1.002313e+00
   2.524209e+04    +1.000838e+00   2.524186e+04    +9.999951e-01   2.524205e+04    +1.007146e+00   2.524187e+04    +1.004502e+00   2.524193e+04    +9.968958e-01
   2.524319e+04    +1.008724e+00   2.524291e+04    +1.003148e+00   2.524301e+04    +1.003459e+00   2.524290e+04    +1.003893e+00   2.524290e+04    +9.997374e-01
   2.524421e+04    +9.968728e-01   2.524394e+04    +1.007811e+00   2.524410e+04    +1.005019e+00   2.524392e+04    +1.003057e+00   2.524395e+04    +1.005767e+00
   2.524528e+04    +1.004709e+00   2.524498e+04    +1.004506e+00   2.524516e+04    +1.005004e+00   2.524500e+04    +1.002782e+00   2.524498e+04    +1.008148e+00
   2.524624e+04    +1.001236e+00   2.524603e+04    +1.001872e+00   2.524613e+04    +1.004373e+00   2.524596e+04    +9.964303e-01   2.524607e+04    +1.002144e+00
   2.524736e+04    +9.992191e-01   2.524713e+04    +9.991560e-01   2.524715e+04    +9.995255e-01   2.524705e+04    +1.000657e+00   2.524706e+04    +1.004413e+00
   2.524837e+04    +1.000011e+00   2.524815e+04    +1.001817e+00   2.524823e+04    +1.001299e+00   2.524812e+04    +1.006332e+00   2.524813e+04    +1.003865e+00
   2.524937e+04    +1.007147e+00   2.524921e+04    +1.004452e+00   2.524926e+04    +1.003409e+00   2.524916e+04    +1.007584e+00   2.524919e+04    +1.004287e+00
   2.525040e+04    +1.007031e+00   2.525017e+04    +1.005302e+00   2.525035e+04    +9.995548e-01   2.525019e+04    +1.009397e+00   2.525025e+04    +1.000444e+00
   2.525150e+04    +1.004114e+00   2.525122e+04    +1.006653e+00   2.525132e+04    +1.006992e+00   2.525124e+04    +1.005769e+00   2.525133e+04    +1.006404e+00
   2.525252e+04    +9.977086e-01   2.525228e+04    +1.004021e+00   2.525238e+04    +1.003991e+00   2.525233e+04    +1.010627e+00   2.525231e+04    +1.002132e+00
   2.525361e+04    +9.996117e-01   2.525334e+04    +1.003398e+00   2.525346e+04    +1.002275e+00   2.525334e+04    +1.006893e+00   2.525339e+04    +1.000791e+00
   2.525457e+04    +1.010811e+00   2.525444e+04    +9.991847e-01   2.525448e+04    +1.005266e+00   2.525437e+04    +1.004138e+00   2.525443e+04    +9.970295e-01
   2.525566e+04    +1.006121e+00   2.525549e+04    +1.004895e+00   2.525558e+04    +1.005287e+00   2.525544e+04    +1.005927e+00   2.525550e+04    +1.002882e+00
   2.525668e+04    +1.004536e+00   2.525656e+04    +9.969695e-01   2.525659e+04    +9.978302e-01   2.525643e+04    +9.967419e-01   2.525650e+04    +1.003961e+00
   2.525772e+04    +1.005848e+00   2.525750e+04    +1.002122e+00   2.525765e+04    +1.002306e+00   2.525743e+04    +1.005825e+00   2.525753e+04    +1.000600e+00
   2.525877e+04    +1.002529e+00   2.525853e+04    +1.004674e+00   2.525867e+04    +9.976544e-01   2.525849e+04    +1.000963e+00   2.525853e+04    +1.007057e+00
   2.525976e+04    +1.002494e+00   2.525956e+04    +9.990359e-01   2.525966e+04    +1.000938e+00   2.525953e+04    +1.004403e+00   2.525960e+04    +1.001978e+00
   2.526078e+04    +9.995514e-01   2.526055e+04    +9.986860e-01   2.526067e+04    +1.010990e+00   2.526057e+04    +1.000487e+00   2.526059e+04    +1.005264e+00
   2.526181e+04    +9.965071e-01   2.526163e+04    +1.006470e+00   2.526168e+04    +1.003040e+00   2.526157e+04    +9.963904e-01   2.526161e+04    +1.000865e+00
   2.526286e+04    +9.995735e-01   2.526260e+04    +1.001555e+00   2.526277e+04    +1.004753e+00   2.526257e+04    +1.001000e+00   2.526265e+04    +1.005547e+00
   2.526392e+04    +1.002671e+00   2.526365e+04    +1.003253e+00   2.526372e+04    +1.004898e+00   2.526365e+04    +1.000236e+00   2.526369e+04    +1.002401e+00
   2.526488e+04    +1.003947e+00   2.526466e+04    +1.008470e+00   2.526476e+04    +1.010201e+00   2.526470e+04    +1.001030e+00   2.526465e+04    +1.001404e+00
   2.526593e+04    +9.991379e-01   2.526566e+04    +9.958561e-01   2.526576e+04    +1.007649e+00   2.526563e+04    +1.000848e+00   2.526571e+04    +1.005638e+00
   2.526692e+04    +1.000418e+00   2.526676e+04    +1.003750e+00   2.526682e+04    +9.989877e-01   2.526670e+04    +1.000374e+00   2.526670e+04    +9.982685e-01
   2.526791e+04    +1.004825e+00   2.526777e+04    +9.978805e-01   2.526785e+04    +1.002877e+00   2.526770e+04    +9.997465e-01   2.526772e+04    +1.001897e+00
   2.526895e+04    +1.002048e+00   2.526878e+04    +9.978740e-01   2.526888e+04    +1.004509e+00   2.526877e+04    +1.001630e+00   2.526883e+04    +9.953322e-01
   2.526995e+04    +9.999464e-01   2.526980e+04    +1.005156e+00   2.526988e+04    +1.002094e+00   2.526970e+04    +1.006831e+00   2.526982e+04    +9.988813e-01
   2.527108e+04    +1.006991e+00   2.527083e+04    +1.000522e+00   2.527096e+04    +9.997696e-01   2.527081e+04    +1.004762e+00   2.527081e+04    +1.004232e+00
   2.527209e+04    +9.987154e-01   2.527185e+04    +1.004304e+00   2.527196e+04    +1.006081e+00   2.527179e+04    +1.003975e+00   2.527185e+04    +1.003956e+00
   2.527311e+04    +1.005306e+00   2.527281e+04    +9.999923e-01   2.527298e+04    +9.982477e-01   2.527282e+04    +9.982607e-01   2.527289e+04    +1.002938e+00
   2.527411e+04    +1.007951e+00   2.527392e+04    +9.985782e-01   2.527399e+04    +1.003681e+00   2.527385e+04    +1.001921e+00   2.527383e+04    +9.966995e-01
   2.527518e+04    +1.005790e+00   2.527491e+04    +9.991233e-01   2.527502e+04    +9.996688e-01   2.527491e+04    +9.985157e-01   2.527491e+04    +1.006243e+00
   2.527617e+04    +1.005556e+00   2.527589e+04    +1.000645e+00   2.527602e+04    +1.005446e+00   2.527595e+04    +1.001621e+00   2.527597e+04    +9.973816e-01
   2.527710e+04    +1.002056e+00   2.527697e+04    +1.001425e+00   2.527704e+04    +9.901529e-01   2.527691e+04    +9.989605e-01   2.527697e+04    +1.004139e+00
   2.527819e+04    +9.956680e-01   2.527797e+04    +1.001623e+00   2.527804e+04    +1.003457e+00   2.527793e+04    +1.006420e+00   2.527802e+04    +1.002393e+00
   2.527923e+04    +1.001008e+00   2.527895e+04    +9.988992e-01   2.527912e+04    +9.989421e-01   2.527896e+04    +1.003963e+00   2.527903e+04    +1.004772e+00
   2.528021e+04    +1.003051e+00   2.528002e+04    +1.002433e+00   2.528006e+04    +9.991565e-01   2.528001e+04    +1.007187e+00   2.528006e+04    +1.003674e+00
   2.528128e+04    +1.003979e+00   2.528096e+04    +1.005485e+00   2.528108e+04    +1.001592e+00   2.528096e+04    +1.002935e+00   2.528104e+04    +1.003203e+00
   2.528230e+04    +1.005998e+00   2.528200e+04    +9.994442e-01   2.528210e+04    +1.001392e+00   2.528198e+04    +1.010210e+00   2.528205e+04    +1.002355e+00
   2.528336e+04    +1.007692e+00   2.528301e+04    +9.952355e-01   2.528316e+04    +1.005676e+00   2.528300e+04    +9.990951e-01   2.528310e+04    +9.983004e-01
   2.528431e+04    +1.001982e+00   2.528405e+04    +1.002765e+00   2.528413e+04    +1.002064e+00   2.528404e+04    +1.002892e+00   2.528411e+04    +1.004003e+00
   2.528532e+04    +1.002950e+00   2.528508e+04    +1.000907e+00   2.528517e+04    +9.967283e-01   2.528510e+04    +9.999398e-01   2.528511e+04    +1.001031e+00
   2.528631e+04    +9.991987e-01   2.528606e+04    +1.004086e+00   2.528615e+04    +1.000806e+00   2.528608e+04    +9.994812e-01   2.528616e+04    +1.000615e+00
   2.528740e+04    +1.007282e+00   2.528704e+04    +1.000845e+00   2.528719e+04    +1.002729e+00   2.528711e+04    +1.012124e+00   2.528712e+04    +1.000591e+00
   2.528837e+04    +1.002584e+00   2.528811e+04    +9.982963e-01   2.528823e+04    +1.001898e+00   2.528814e+04    +9.933187e-01   2.528818e+04    +1.001674e+00
   2.528945e+04    +9.990434e-01   2.528919e+04    +1.001515e+00   2.528929e+04    +9.906647e-01   2.528918e+04    +1.000421e+00   2.528924e+04    +9.959692e-01
   2.529046e+04    +1.004813e+00   2.529023e+04    +1.001896e+00   2.529035e+04    +9.987859e-01   2.529022e+04    +1.007885e+00   2.529026e+04    +9.989190e-01
   2.529146e+04    +9.976641e-01   2.529126e+04    +1.002345e+00   2.529127e+04    +1.003443e+00   2.529119e+04    +9.989822e-01   2.529130e+04    +1.003142e+00
   2.529247e+04    +1.000894e+00   2.529226e+04    +1.001126e+00   2.529244e+04    +9.948643e-01   2.529223e+04    +9.973981e-01   2.529227e+04    +1.003050e+00
   2.529350e+04    +9.991041e-01   2.529338e+04    +1.003038e+00   2.529340e+04    +9.978307e-01   2.529333e+04    +1.000327e+00   2.529327e+04    +1.004436e+00
   2.529457e+04    +1.000270e+00   2.529439e+04    +1.008013e+00   2.529440e+04    +9.937810e-01   2.529427e+04    +1.005776e+00   2.529432e+04    +1.003694e+00
   2.529552e+04    +9.995099e-01   2.529537e+04    +1.001247e+00   2.529548e+04    +1.005370e+00   2.529530e+04    +1.004592e+00   2.529530e+04    +1.000204e+00
   2.529660e+04    +9.968395e-01   2.529640e+04    +9.998740e-01   2.529649e+04    +1.001052e+00   2.529637e+04    +1.005894e+00   2.529635e+04    +9.956996e-01
   2.529754e+04    +1.004627e+00   2.529739e+04    +9.966918e-01   2.529748e+04    +1.002179e+00   2.529735e+04    +9.954647e-01   2.529732e+04    +1.004228e+00
   2.529864e+04    +1.000744e+00   2.529842e+04    +9.995858e-01   2.529853e+04    +9.970643e-01   2.529839e+04    +1.000117e+00   2.529840e+04    +1.003754e+00
   2.529967e+04    +1.004348e+00   2.529949e+04    +1.000567e+00   2.529956e+04    +1.000072e+00   2.529944e+04    +1.006736e+00   2.529943e+04    +1.005118e+00
   2.530067e+04    +9.999610e-01   2.530046e+04    +1.005420e+00   2.530061e+04    +1.003398e+00   2.530038e+04    +1.006095e+00   2.530038e+04    +1.000896e+00
   2.530168e+04    +1.004831e+00   2.530153e+04    +9.997239e-01   2.530160e+04    +1.003396e+00   2.530144e+04    +1.003661e+00   2.530141e+04    +9.987357e-01
   2.530269e+04    +1.001859e+00   2.530258e+04    +1.005665e+00   2.530265e+04    +1.000522e+00   2.530242e+04    +9.965921e-01   2.530245e+04    +1.001061e+00
   2.530365e+04    +1.003225e+00   2.530354e+04    +1.001852e+00   2.530357e+04    +1.001981e+00   2.530342e+04    +9.989387e-01   2.530348e+04    +9.981031e-01
   2.530466e+04    +9.947824e-01   2.530459e+04    +9.997577e-01   2.530466e+04    +9.966512e-01   2.530452e+04    +1.000563e+00   2.530451e+04    +1.003553e+00
   2.530570e+04    +1.006935e+00   2.530565e+04    +9.971603e-01   2.530560e+04    +1.005027e+00   2.530554e+04    +1.008690e+00   2.530555e+04    +1.000148e+00
   2.530676e+04    +1.006229e+00   2.530659e+04    +9.969010e-01   2.530662e+04    +9.979527e-01   2.530649e+04    +1.007880e+00   2.530650e+04    +9.980605e-01
