#S 1
#D #D Sat Nov 2 15:19:39 2024
#U blowerT 25.0
#V signal fl
#V reference tr
#V E0 24353.64211995039
#V refE0 24350.0
#V blowerT 25.0
#V J0 165660774881.8581
#L E               x
   2.494512e+04    -5.083330e-04
   2.494612e+04    -5.374910e-03
   2.494712e+04    -1.867108e-03
   2.494816e+04    +4.998065e-04
   2.494921e+04    +5.297950e-04
   2.495019e+04    -2.611878e-04
   2.495119e+04    -4.011138e-03
   2.495230e+04    +2.717847e-03
   2.495319e+04    +2.802103e-03
   2.495430e+04    -2.278375e-03
   2.495528e+04    -5.988297e-03
   2.495637e+04    -2.114761e-03
   2.495738e+04    +6.720371e-04
   2.495834e+04    +3.021965e-03
   2.495934e+04    -4.417663e-03
   2.496043e+04    -3.389901e-03
   2.496147e+04    -7.619583e-04
   2.496249e+04    -8.589947e-04
   2.496348e+04    -3.162737e-03
   2.496450e+04    +9.077132e-03
   2.496552e+04    -4.278592e-04
   2.496655e+04    +8.543989e-03
   2.496758e+04    -5.177785e-03
   2.496866e+04    +4.905308e-03
   2.496969e+04    -1.153908e-03
   2.497071e+04    -7.301167e-04
   2.497167e+04    +1.223379e-03
   2.497271e+04    -4.071843e-03
   2.497374e+04    -3.160824e-03
   2.497474e+04    -1.899971e-03
   2.497580e+04    -1.055757e-03
   2.497678e+04    -3.882239e-03
   2.497777e+04    +7.593746e-03
   2.497884e+04    -1.699001e-03
   2.497989e+04    +2.716914e-03
   2.498093e+04    +4.191124e-03
   2.498188e+04    -4.390857e-03
   2.498285e+04    +2.085595e-03
   2.498386e+04    +1.885145e-03
   2.498488e+04    +7.917106e-03
   2.498596e+04    -1.967398e-03
   2.498698e+04    -4.796662e-03
   2.498796e+04    +2.206238e-03
   2.498905e+04    -5.368815e-03
   2.498997e+04    -2.796251e-03
   2.499105e+04    -3.702921e-03
   2.499202e+04    -7.702419e-03
   2.499308e+04    +5.883750e-03
   2.499411e+04    -1.584396e-04
   2.499508e+04    -3.044756e-03
   2.499606e+04    +2.805855e-03
   2.499711e+04    -2.179732e-05
   2.499810e+04    +1.533474e-03
   2.499913e+04    +8.320037e-05
   2.500014e+04    +7.997434e-04
   2.500112e+04    -1.050103e-03
   2.500215e+04    +6.858813e-03
   2.500320e+04    -4.613306e-05
   2.500420e+04    -1.396004e-03
   2.500523e+04    +1.022552e-03
   2.500628e+04    +4.752678e-03
   2.500728e+04    -1.113227e-03
   2.500828e+04    -3.322588e-03
   2.500935e+04    +2.005644e-03
   2.501031e+04    +3.652843e-03
   2.501131e+04    +6.813369e-03
   2.501231e+04    +2.464052e-03
   2.501334e+04    +3.587717e-03
   2.501432e+04    -7.301693e-04
   2.501534e+04    -1.621646e-03
   2.501639e+04    +1.780038e-03
   2.501740e+04    +2.579193e-04
   2.501836e+04    +2.097701e-03
   2.501944e+04    +3.292228e-03
   2.502037e+04    +2.464215e-03
   2.502143e+04    -2.511344e-03
   2.502245e+04    +1.640462e-03
   2.502345e+04    +6.980053e-03
   2.502441e+04    -4.157540e-03
   2.502545e+04    -1.595184e-03
   2.502643e+04    +4.452189e-03
   2.502747e+04    +5.606641e-03
   2.502854e+04    +1.086555e-03
   2.502954e+04    -3.059131e-04
   2.503054e+04    -2.293508e-03
   2.503158e+04    +9.089079e-04
   2.503255e+04    +2.584114e-03
   2.503363e+04    -4.624536e-03
   2.503457e+04    +1.291981e-03
   2.503563e+04    +3.139416e-03
   2.503663e+04    +4.804084e-03
   2.503762e+04    +6.064459e-04
   2.503868e+04    +5.934884e-03
   2.503973e+04    +6.055469e-03
   2.504073e+04    +5.121795e-03
   2.504175e+04    -2.671718e-03
   2.504278e+04    +3.484603e-03
   2.504377e+04    +3.515527e-03
   2.504479e+04    -1.108858e-04
   2.504585e+04    +4.837081e-04
   2.504679e+04    -8.566430e-04
   2.504780e+04    +3.885538e-03
   2.504882e+04    -2.150644e-03
   2.504988e+04    +2.915476e-03
   2.505086e+04    -1.951514e-03
   2.505183e+04    -1.571554e-04
   2.505287e+04    +5.961185e-04
   2.505387e+04    -1.417866e-05
   2.505490e+04    +1.888389e-03
   2.505597e+04    -5.374065e-04
   2.505700e+04    +6.850416e-03
   2.505800e+04    -6.244706e-04
   2.505900e+04    +6.300012e-04
   2.506009e+04    +3.642985e-03
   2.506108e+04    -2.559336e-03
   2.506211e+04    -4.845935e-03
   2.506321e+04    +4.617702e-03
   2.506420e+04    -5.125498e-04
   2.506520e+04    -3.872738e-03
   2.506625e+04    +1.990939e-03
   2.506722e+04    +2.725957e-03
   2.506829e+04    +2.322421e-03
   2.506933e+04    -7.585621e-04
   2.507036e+04    +7.988081e-03
   2.507137e+04    -3.706183e-03
   2.507239e+04    -2.166267e-03
   2.507341e+04    +3.294099e-03
   2.507445e+04    +4.059383e-03
   2.507549e+04    -1.241431e-03
   2.507651e+04    +2.870241e-03
   2.507754e+04    -8.677051e-05
   2.507857e+04    +6.628917e-03
   2.507952e+04    +3.033670e-03
   2.508057e+04    -1.063499e-03
   2.508163e+04    +6.889729e-03
   2.508265e+04    +8.306929e-04
   2.508371e+04    +4.908328e-03
   2.508475e+04    +3.039584e-03
   2.508582e+04    +2.821041e-04
   2.508675e+04    +1.987320e-03
   2.508785e+04    +1.124605e-03
   2.508880e+04    +5.652229e-03
   2.508992e+04    +6.782686e-03
   2.509089e+04    +1.903105e-03
   2.509194e+04    +3.687229e-03
   2.509296e+04    +1.552987e-03
   2.509395e+04    +3.567502e-03
   2.509498e+04    +2.876835e-03
   2.509603e+04    +4.659820e-03
   2.509699e+04    -2.068204e-03
   2.509806e+04    +7.775848e-03
   2.509911e+04    -3.384239e-03
   2.510018e+04    +2.544171e-03
   2.510111e+04    +4.137408e-03
   2.510214e+04    +2.074809e-03
   2.510315e+04    +7.338780e-03
   2.510422e+04    +1.225686e-02
   2.510523e+04    +7.195001e-03
   2.510633e+04    +3.907661e-03
   2.510734e+04    +5.628619e-03
   2.510839e+04    +5.175259e-03
   2.510941e+04    +4.785747e-03
   2.511048e+04    +7.007534e-03
   2.511142e+04    -1.521789e-04
   2.511253e+04    +2.516950e-03
   2.511355e+04    +1.910973e-03
   2.511453e+04    +6.582507e-03
   2.511555e+04    +9.476500e-03
   2.511660e+04    +3.257260e-03
   2.511757e+04    +2.782180e-03
   2.511862e+04    +7.609032e-03
   2.511970e+04    +1.157746e-04
   2.512079e+04    +1.017036e-03
   2.512175e+04    +9.949312e-04
   2.512278e+04    +8.347003e-03
   2.512374e+04    +1.713338e-03
   2.512481e+04    +1.732656e-03
   2.512590e+04    +5.612994e-04
   2.512685e+04    +2.416338e-03
   2.512786e+04    +9.725992e-04
   2.512893e+04    -1.153294e-04
   2.512995e+04    +9.519262e-03
   2.513096e+04    +1.678965e-03
   2.513194e+04    +2.306462e-03
   2.513296e+04    +3.161974e-03
   2.513404e+04    +8.896955e-03
   2.513504e+04    +4.308853e-03
   2.513610e+04    +4.782176e-03
   2.513713e+04    +4.590939e-03
   2.513820e+04    +1.515117e-03
   2.513922e+04    -1.673676e-03
   2.514026e+04    +4.519766e-04
   2.514130e+04    +2.271341e-03
   2.514226e+04    -1.875407e-05
   2.514335e+04    +4.587414e-03
   2.514444e+04    +2.979079e-03
   2.514549e+04    +2.694811e-04
   2.514653e+04    +8.366984e-03
   2.514753e+04    +4.772913e-03
   2.514862e+04    +2.989586e-03
   2.514970e+04    +1.040497e-03
   2.515070e+04    +8.466832e-04
   2.515172e+04    +2.745548e-03
   2.515269e+04    +3.974050e-03
   2.515380e+04    +7.822650e-04
   2.515489e+04    -2.764911e-03
   2.515587e+04    +2.495778e-03
   2.515692e+04    +2.652479e-03
   2.515795e+04    +3.927165e-03
   2.515902e+04    +2.622268e-03
   2.516002e+04    -3.901622e-03
   2.516102e+04    -1.844793e-03
   2.516214e+04    -1.404829e-03
   2.516315e+04    +4.908004e-03
   2.516419e+04    +4.860930e-03
   2.516520e+04    +3.628562e-03
   2.516625e+04    +4.334174e-03
   2.516723e+04    +1.356728e-03
   2.516832e+04    +3.992865e-03
   2.516942e+04    +1.465397e-03
   2.517039e+04    -9.390770e-04
   2.517140e+04    +3.366814e-03
   2.517249e+04    +1.415761e-03
   2.517350e+04    -3.688478e-03
   2.517456e+04    +2.411672e-03
   2.517562e+04    +9.376720e-03
   2.517667e+04    +4.675373e-03
   2.517768e+04    +6.210818e-03
   2.517872e+04    +2.948780e-03
   2.517975e+04    +8.167997e-03
   2.518079e+04    +6.224962e-03
   2.518187e+04    -2.234105e-03
   2.518292e+04    +1.492244e-03
   2.518396e+04    +1.504673e-03
   2.518502e+04    -3.366463e-03
   2.518605e+04    +1.352817e-03
   2.518707e+04    -2.398144e-03
   2.518805e+04    +1.088518e-03
   2.518913e+04    -1.928167e-03
   2.519015e+04    +3.324425e-03
   2.519111e+04    +3.754026e-04
   2.519215e+04    -2.591690e-03
   2.519321e+04    -1.528904e-03
   2.519424e+04    +1.310966e-04
   2.519530e+04    +1.319322e-03
   2.519630e+04    +4.087564e-04
   2.519737e+04    +4.420414e-03
   2.519840e+04    -1.573543e-04
   2.519942e+04    +3.871402e-03
   2.520050e+04    +2.649228e-03
   2.520143e+04    +6.659508e-03
   2.520254e+04    +5.459758e-03
   2.520357e+04    -1.840427e-03
   2.520459e+04    +6.478736e-03
   2.520570e+04    -4.459193e-03
   2.520675e+04    +4.754272e-04
   2.520782e+04    -2.471008e-03
   2.520883e+04    +2.982893e-03
   2.520983e+04    +4.730479e-03
   2.521093e+04    -2.973393e-03
   2.521196e+04    +1.112272e-03
   2.521305e+04    -9.660744e-04
   2.521400e+04    -5.800217e-04
   2.521506e+04    -8.381024e-04
   2.521607e+04    +4.437310e-03
   2.521718e+04    +1.835761e-03
   2.521824e+04    +7.294670e-04
   2.521932e+04    +5.920110e-03
   2.522037e+04    +2.639993e-03
   2.522133e+04    +5.668189e-03
   2.522240e+04    +3.604182e-03
   2.522341e+04    +3.629390e-03
   2.522448e+04    -1.763160e-03
   2.522544e+04    +1.643330e-03
   2.522653e+04    +3.369054e-03
   2.522755e+04    -5.698802e-04
   2.522859e+04    +3.257159e-03
   2.522963e+04    +1.140126e-02
   2.523066e+04    +4.959618e-03
   2.523167e+04    +5.093764e-03
   2.523268e+04    +4.647948e-03
   2.523376e+04    +1.107334e-03
   2.523476e+04    +8.067311e-04
   2.523582e+04    -2.191842e-03
   2.523683e+04    +5.186067e-03
   2.523786e+04    +3.565247e-03
   2.523897e+04    -1.371987e-03
   2.523991e+04    +4.243073e-03
   2.524102e+04    -1.124463e-03
   2.524205e+04    +7.146474e-03
   2.524301e+04    +3.459405e-03
   2.524410e+04    +5.019331e-03
   2.524516e+04    +5.003938e-03
   2.524613e+04    +4.372865e-03
   2.524715e+04    -4.745384e-04
   2.524823e+04    +1.299334e-03
   2.524926e+04    +3.409128e-03
   2.525035e+04    -4.451931e-04
   2.525132e+04    +6.992213e-03
   2.525238e+04    +3.990574e-03
   2.525346e+04    +2.274880e-03
   2.525448e+04    +5.265717e-03
   2.525558e+04    +5.287293e-03
   2.525659e+04    -2.169847e-03
   2.525765e+04    +2.306403e-03
   2.525867e+04    -2.345621e-03
   2.525966e+04    +9.381963e-04
   2.526067e+04    +1.098993e-02
   2.526168e+04    +3.040157e-03
   2.526277e+04    +4.752600e-03
   2.526372e+04    +4.897917e-03
   2.526476e+04    +1.020119e-02
   2.526576e+04    +7.649493e-03
   2.526682e+04    -1.012307e-03
   2.526785e+04    +2.877142e-03
   2.526888e+04    +4.509266e-03
   2.526988e+04    +2.094496e-03
   2.527096e+04    -2.304481e-04
   2.527196e+04    +6.081269e-03
   2.527298e+04    -1.752333e-03
   2.527399e+04    +3.681027e-03
   2.527502e+04    -3.311848e-04
   2.527602e+04    +5.445923e-03
   2.527704e+04    -9.847071e-03
   2.527804e+04    +3.456645e-03
   2.527912e+04    -1.057872e-03
   2.528006e+04    -8.434884e-04
   2.528108e+04    +1.591681e-03
   2.528210e+04    +1.392116e-03
   2.528316e+04    +5.675818e-03
   2.528413e+04    +2.063532e-03
   2.528517e+04    -3.271680e-03
   2.528615e+04    +8.060915e-04
   2.528719e+04    +2.728983e-03
   2.528823e+04    +1.898152e-03
   2.528929e+04    -9.335267e-03
   2.529035e+04    -1.214100e-03
   2.529127e+04    +3.443156e-03
   2.529244e+04    -5.135745e-03
   2.529340e+04    -2.169345e-03
   2.529440e+04    -6.219023e-03
   2.529548e+04    +5.370167e-03
   2.529649e+04    +1.051940e-03
   2.529748e+04    +2.178564e-03
   2.529853e+04    -2.935666e-03
   2.529956e+04    +7.166265e-05
   2.530061e+04    +3.397600e-03
   2.530160e+04    +3.395760e-03
   2.530265e+04    +5.219383e-04
   2.530357e+04    +1.980571e-03
   2.530466e+04    -3.348768e-03
   2.530560e+04    +5.027141e-03
   2.530662e+04    -2.047324e-03
   2.530769e+04    -6.197495e-04
   2.530863e+04    +2.253434e-03
   2.530972e+04    -3.894085e-03
   2.531073e+04    -1.019475e-03
   2.531171e+04    +8.838723e-04
   2.531280e+04    -5.258010e-03
   2.531375e+04    +9.858405e-04
   2.531474e+04    +3.091864e-03
   2.531579e+04    +3.005142e-03
   2.531678e+04    +2.664525e-03
   2.531782e+04    -2.165699e-03
   2.531887e+04    +2.185230e-04
   2.531988e+04    +2.671104e-03
   2.532089e+04    +7.215944e-04
   2.532191e+04    -3.186951e-04
   2.532300e+04    +1.284927e-03
   2.532398e+04    -1.132350e-03
   2.532501e+04    -5.761717e-03
   2.532605e+04    -3.736814e-03
   2.532707e+04    -1.198448e-04
   2.532811e+04    -2.236299e-03
   2.532912e+04    -4.817982e-04
   2.533017e+04    -2.965614e-05
   2.533113e+04    +6.316512e-03
   2.533216e+04    -2.211263e-03
   2.533311e+04    +2.011707e-03
   2.533415e+04    +3.189050e-03
   2.533520e+04    +3.862526e-03
   2.533623e+04    +7.195071e-03
   2.533726e+04    -1.550106e-03
   2.533832e+04    +7.878350e-05
   2.533931e+04    +4.256186e-05
   2.534027e+04    +1.613119e-03
   2.534131e+04    -1.304893e-03
   2.534233e+04    -3.953966e-04
   2.534337e+04    +3.991410e-04
   2.534439e+04    +1.866884e-03
   2.534540e+04    +5.620274e-04
   2.534638e+04    -6.217148e-03
   2.534741e+04    -1.059937e-03
   2.534847e+04    -1.790359e-03
   2.534939e+04    +1.056077e-03
   2.535043e+04    -3.555303e-03
   2.535147e+04    -5.662089e-03
   2.535244e+04    -1.084153e-03
   2.535352e+04    +5.055072e-04
   2.535453e+04    +2.411092e-03
   2.535550e+04    -1.337279e-03
   2.535650e+04    -4.386601e-04
   2.535753e+04    -1.215116e-04
   2.535862e+04    +4.943854e-03
   2.535963e+04    -4.308730e-03
   2.536066e+04    -3.835352e-04
   2.536173e+04    -3.975727e-03
   2.536266e+04    -2.563297e-03
   2.536373e+04    -8.852259e-04
   2.536479e+04    +1.544215e-03
   2.536580e+04    -1.219610e-03
   2.536690e+04    +1.098504e-03
   2.536788e+04    -5.062533e-03
   2.536900e+04    +1.058992e-03
   2.537004e+04    -4.179420e-03
   2.537108e+04    +2.112189e-03
   2.537204e+04    +1.256254e-04
   2.537309e+04    +3.420009e-03
   2.537415e+04    -2.682781e-03
   2.537517e+04    +3.347630e-03
   2.537622e+04    -5.003229e-03
   2.537722e+04    +3.892103e-03
   2.537827e+04    -5.330004e-03
   2.537928e+04    -1.495820e-03
   2.538033e+04    +1.891866e-03
   2.538133e+04    -2.115134e-03
   2.538241e+04    +4.473774e-03
   2.538338e+04    -5.745854e-03
   2.538440e+04    -6.132579e-03
   2.538546e+04    +6.179523e-04
   2.538649e+04    -6.724638e-04
   2.538754e+04    +1.204853e-03
   2.538853e+04    -5.442003e-03
   2.538964e+04    -1.691402e-03
   2.539064e+04    -6.438153e-04
   2.539171e+04    +1.982961e-03
   2.539276e+04    -1.790179e-03
   2.539381e+04    -3.464091e-03
   2.539488e+04    -1.556772e-04
   2.539592e+04    -2.677495e-03
   2.539697e+04    -4.008474e-03
   2.539806e+04    -2.774843e-03
   2.539913e+04    -2.690610e-03
   2.540005e+04    -5.520456e-03
   2.540120e+04    +3.866051e-04
   2.540225e+04    +1.244643e-03
   2.540326e+04    -5.258447e-03
   2.540425e+04    -1.529611e-03
   2.540539e+04    -1.001054e-02
   2.540643e+04    -6.597246e-04
   2.540747e+04    +1.847506e-03
   2.540848e+04    -1.462028e-03
   2.540950e+04    +3.160476e-03
   2.541058e+04    -8.182026e-03
   2.541159e+04    -3.101206e-04
   2.541266e+04    -4.356735e-04
   2.541372e+04    -8.562634e-03
   2.541470e+04    +6.081266e-03
   2.541573e+04    +1.306463e-03
   2.541678e+04    -2.575569e-03
   2.541781e+04    -5.168561e-03
   2.541887e+04    -1.080953e-03
   2.541986e+04    -4.670468e-03
   2.542094e+04    +5.566293e-03
   2.542199e+04    -3.470442e-03
   2.542305e+04    -3.180928e-03
   2.542406e+04    -2.616516e-03
   2.542521e+04    -4.228421e-03
   2.542614e+04    +2.225822e-03
   2.542719e+04    -2.554013e-03
   2.542820e+04    -8.721923e-03
   2.542921e+04    +1.687008e-03
   2.543033e+04    -6.686910e-03
   2.543144e+04    -5.252721e-03
   2.543250e+04    +3.010791e-03
   2.543357e+04    -1.121687e-02
   2.543465e+04    -3.851353e-03
   2.543573e+04    -1.062756e-02
   2.543679e+04    -8.540715e-03
   2.543784e+04    -6.982101e-03
   2.543886e+04    -4.449280e-03
   2.543992e+04    -8.838087e-03
   2.544100e+04    -8.366048e-03
   2.544211e+04    -5.932389e-03
   2.544309e+04    -3.663139e-04
   2.544423e+04    -9.598806e-03
